id,name,wilaya_code,commune_code,commune,commune_ar,lat,lng,geo_precision,geo_method,source,operator,technology,address
mobilis-40c2c3b74e,TLEMCEN,13,,TLEMCEN,تلمسان,34.871571,-1.309152,exact,operator_map,mobilis,mobilis,5G,
mobilis-40c6be5a6a,SETIF,19,,SETIF,سطيف,35.894311,5.66236,exact,operator_map,mobilis,mobilis,5G,
mobilis-4121d6e196,BARAKI,16,,BARAKI,براقي,36.647811,3.08405,exact,operator_map,mobilis,mobilis,5G,
mobilis-417e5d7bcf,MOSTAGANEM,27,,MOSTAGANEM,مستغانم,35.959821,0.09525,exact,operator_map,mobilis,mobilis,5G,
mobilis-418bff69cc,ORAN,31,,ORAN,وهران,35.700641,-0.6395,exact,operator_map,mobilis,mobilis,5G,
mobilis-41bea3b5cb,MEFTAH,09,,MEFTAH,مفتاح,36.620121,3.222401,exact,operator_map,mobilis,mobilis,5G,
mobilis-41c0f5ea14,BENI ABBES,51,,BENI ABBES,بني عباس,30.123761,-2.17002,exact,operator_map,mobilis,mobilis,5G,
mobilis-41f418db0f,LARBAA,09,,LARBAA,الأربعاء,36.562991,3.14212,exact,operator_map,mobilis,mobilis,5G,
mobilis-420d415e64,MANSOURAH,13,,MANSOURAH,المنصورة,34.867471,-1.33305,exact,operator_map,mobilis,mobilis,5G,
mobilis-422531e050,TIARET,14,,TIARET,تيارت,35.366681,1.32524,exact,operator_map,mobilis,mobilis,5G,
mobilis-42a6cec6f2,MOSTAGANEM,27,,MOSTAGANEM,مستغانم,35.977411,0.10807,exact,operator_map,mobilis,mobilis,5G,
mobilis-42ca80f0de,TIARET,14,,TIARET,تيارت,35.382021,1.315809,exact,operator_map,mobilis,mobilis,5G,
mobilis-42dd6bf3ec,BOUIRA,10,,BOUIRA,البويرة,36.368941,3.8854,exact,operator_map,mobilis,mobilis,5G,
mobilis-43318425a5,MOSTAGANEM,27,,MOSTAGANEM,مستغانم,35.935381,0.09571,exact,operator_map,mobilis,mobilis,5G,
mobilis-4343b1a6f9,EL BIAR,16,,EL BIAR,الأبيار,36.770191,3.01928,exact,operator_map,mobilis,mobilis,5G,
mobilis-43602c3776,ORAN,31,,ORAN,وهران,35.730691,-0.58649,exact,operator_map,mobilis,mobilis,5G,
mobilis-43757dbcd6,AZZABA,21,,AZZABA,عزابة,36.737181,7.157464,exact,operator_map,mobilis,mobilis,5G,
mobilis-43beb4d890,BOUINAN,09,,BOUINAN,بوعينان,36.531931,2.953026,exact,operator_map,mobilis,mobilis,5G,
mobilis-43dc5b04d8,IN GUEZZAM,33,,IN GUEZZAM,عين قزام,19.570311,5.76751,exact,operator_map,mobilis,mobilis,5G,
mobilis-43dcfe5b03,SAIDA,20,,SAIDA,سعيدة,34.861071,0.16482,exact,operator_map,mobilis,mobilis,5G,
mobilis-43e07fc676,HASSI BOUNIF,31,,HASSI BOUNIF,حاسي بونيف,35.706741,-0.49837,exact,operator_map,mobilis,mobilis,5G,
mobilis-43f79c177e,BARAKI,16,,BARAKI,براقي,36.654851,3.08289,exact,operator_map,mobilis,mobilis,5G,
mobilis-4435eb204c,KOUBA,16,,KOUBA,القبة,36.740131,3.08186,exact,operator_map,mobilis,mobilis,5G,
mobilis-44370f1043,MOSTAGANEM,27,,MOSTAGANEM,مستغانم,35.931011,0.10441,exact,operator_map,mobilis,mobilis,5G,
mobilis-44532eeaef,TIPAZA,42,,TIPAZA,تيبازة,36.585871,2.459591,exact,operator_map,mobilis,mobilis,5G,
mobilis-44bdd394d0,AIN SEFRA,45,,AIN SEFRA,عين الصفراء,32.741171,-0.58755,exact,operator_map,mobilis,mobilis,5G,
mobilis-44c3b1925e,BAINS ROMAINS,16,,BAINS ROMAINS,الحمامات الرومانية,36.810361,2.98036,exact,operator_map,mobilis,mobilis,5G,
mobilis-450d6f76a7,AIN TEDLES,27,,AIN TEDLES,عين تادلس,36.000791,0.2919,exact,operator_map,mobilis,mobilis,5G,
mobilis-457a702dd5,ES SENIA,31,,ES SENIA,السانية,35.661491,-0.60303,exact,operator_map,mobilis,mobilis,5G,
mobilis-45899b19fe,SETIF,19,,SETIF,سطيف,36.047221,5.39477,exact,operator_map,mobilis,mobilis,5G,
mobilis-45beecde9c,HASSI MAAMECHE,27,,HASSI MAAMECHE,حاسي ماماش,35.863911,0.07552,exact,operator_map,mobilis,mobilis,5G,
mobilis-45d626b780,TINDOUF,37,,TINDOUF,تندوف,27.644661,-8.13578,exact,operator_map,mobilis,mobilis,5G,
mobilis-45f0302e2b,TLEMCEN,13,,TLEMCEN,تلمسان,34.874921,-1.323953,exact,operator_map,mobilis,mobilis,5G,
mobilis-4616de9b33,FIL FILA,21,,FIL FILA,فلفلة,36.878481,7.074833,exact,operator_map,mobilis,mobilis,5G,
mobilis-462e407fc6,BLIDA,09,,BLIDA,البليدة,36.491891,2.825108,exact,operator_map,mobilis,mobilis,5G,
mobilis-4630de31e4,BETHIOUA,31,,BETHIOUA,بطيوة,35.804871,-0.26844,exact,operator_map,mobilis,mobilis,5G,
mobilis-4712e8530f,MOHAMMADIA,16,,MOHAMMADIA,المحمدية,36.735411,3.17152,exact,operator_map,mobilis,mobilis,5G,
mobilis-473738417f,BLIDA,09,,BLIDA,البليدة,36.485531,2.8403,exact,operator_map,mobilis,mobilis,5G,
mobilis-475aaeba31,SOUIDANIA,16,,SOUIDANIA,السويدانية,36.725041,2.89166,exact,operator_map,mobilis,mobilis,5G,
mobilis-475c58f126,TINDOUF,37,,TINDOUF,تندوف,27.704831,-8.16521,exact,operator_map,mobilis,mobilis,5G,
mobilis-4766dd844e,SETIF,19,,SETIF,سطيف,36.179981,5.41797,exact,operator_map,mobilis,mobilis,5G,
mobilis-478b960ca9,BLIDA,09,,BLIDA,البليدة,36.497981,2.82631,exact,operator_map,mobilis,mobilis,5G,
mobilis-478cdf101a,EL ACHOUR,16,,EL ACHOUR,العاشور,36.736811,3.00072,exact,operator_map,mobilis,mobilis,5G,
mobilis-479340f758,GOLEA,58,,GOLEA,المنيعة,30.566631,2.891,exact,operator_map,mobilis,mobilis,5G,
mobilis-47a69d6f83,GOLEA,58,,GOLEA,المنيعة,30.566461,2.89687,exact,operator_map,mobilis,mobilis,5G,
mobilis-47acad317f,NAAMA,45,,NAAMA,النعامة,33.267321,-0.321224,exact,operator_map,mobilis,mobilis,5G,
mobilis-47eb401f5a,MASCARA,29,,MASCARA,معسكر,35.399881,0.149417,exact,operator_map,mobilis,mobilis,5G,
mobilis-480296f39d,THENIET EL HAD,38,,THENIET EL HAD,ثنية الحد,35.877751,2.02395,exact,operator_map,mobilis,mobilis,5G,
mobilis-4807665fe2,TIARET,14,,TIARET,تيارت,35.345641,1.310145,exact,operator_map,mobilis,mobilis,5G,
mobilis-48837ec626,TINDOUF,37,,TINDOUF,تندوف,27.636461,-8.11388,exact,operator_map,mobilis,mobilis,5G,
mobilis-48a149b15c,BISKRA,07,,BISKRA,بسكرة,34.839261,5.73436,exact,operator_map,mobilis,mobilis,5G,
mobilis-48bd77f837,TLEMCEN,13,,TLEMCEN,تلمسان,34.868131,-1.313859,exact,operator_map,mobilis,mobilis,5G,
mobilis-49117e7283,BECHAR,08,,BECHAR,بشار,31.588721,-2.2287,exact,operator_map,mobilis,mobilis,5G,
mobilis-49858077bb,ILLIZI,33,,ILLIZI,إليزي,26.513381,8.47334,exact,operator_map,mobilis,mobilis,5G,
mobilis-499d430922,TIZI OUZOU,15,,TIZI OUZOU,تيزي وزو,36.718511,4.1661,exact,operator_map,mobilis,mobilis,5G,
mobilis-49af6af129,OUARGLA,30,,OUARGLA,ورقلة,31.952661,5.347,exact,operator_map,mobilis,mobilis,5G,
mobilis-49bc5c1fa1,ORAN,31,,ORAN,وهران,35.700771,-0.66178,exact,operator_map,mobilis,mobilis,5G,
mobilis-49d14c4f20,EL BAYADH,32,,EL BAYADH,البيض,33.684651,1.0494,exact,operator_map,mobilis,mobilis,5G,
mobilis-4a05b73b11,BLIDA,09,,BLIDA,البليدة,36.481271,2.82886,exact,operator_map,mobilis,mobilis,5G,
mobilis-4a4d41d0f6,MECHRIA,45,,MECHRIA,المشرية,33.546551,-0.286588,exact,operator_map,mobilis,mobilis,5G,
mobilis-4a67754b21,MASCARA,29,,MASCARA,معسكر,35.398451,0.13744,exact,operator_map,mobilis,mobilis,5G,
mobilis-4aac0a9519,SAIDA,20,,SAIDA,سعيدة,34.830341,0.16669,exact,operator_map,mobilis,mobilis,5G,
mobilis-4af308d40f,ADRAR,01,,ADRAR,أدرار,27.890941,-0.27107,exact,operator_map,mobilis,mobilis,5G,
mobilis-4b0de6fe45,AIN-TEMOUCHENT,46,,AIN-TEMOUCHENT,عين تموشنت,35.298711,-1.13557,exact,operator_map,mobilis,mobilis,5G,
mobilis-4b1be4e203,MERS EL KEBIR,31,,MERS EL KEBIR,المرسى الكبير,35.719361,-0.7048,exact,operator_map,mobilis,mobilis,5G,
mobilis-4b3c3ac51e,BORDJ BOU ARRERIDJ,34,,BORDJ BOU ARRERIDJ,برج بوعريريج,36.056341,4.74894,exact,operator_map,mobilis,mobilis,5G,
mobilis-4b5a4396b6,MASCARA,29,,MASCARA,معسكر,35.387651,0.11895,exact,operator_map,mobilis,mobilis,5G,
mobilis-4b5b0c5522,OULED CHEBEL,16,,OULED CHEBEL,أولاد شبل,36.584271,2.989749,exact,operator_map,mobilis,mobilis,5G,
mobilis-4b85285410,SIDI BEL ABBES,22,,SIDI BEL ABBES,سيدي بلعباس,35.205551,-0.64806,exact,operator_map,mobilis,mobilis,5G,
mobilis-4bcef78598,TINDOUF,37,,TINDOUF,تندوف,28.150981,-7.72389,exact,operator_map,mobilis,mobilis,5G,
mobilis-4bebf39b3d,BENI MESSOUS,16,,BENI MESSOUS,بني مسوس,36.797341,2.98787,exact,operator_map,mobilis,mobilis,5G,
mobilis-4c14ef3d78,ORAN,31,,ORAN,وهران,35.663201,-0.68082,exact,operator_map,mobilis,mobilis,5G,
mobilis-4c68a9573e,KHEMIS MILIANA,44,,KHEMIS MILIANA,خميس مليانة,36.260301,2.23325,exact,operator_map,mobilis,mobilis,5G,
mobilis-4c7c6ee586,JIJEL,18,,JIJEL,جيجل,36.790741,5.792998,exact,operator_map,mobilis,mobilis,5G,
mobilis-4ca55d58eb,LARBAA,09,,LARBAA,الأربعاء,36.595071,3.13103,exact,operator_map,mobilis,mobilis,5G,
mobilis-4cb904e1a1,LAGHOUAT,03,,LAGHOUAT,الأغواط,33.784811,2.842853,exact,operator_map,mobilis,mobilis,5G,
mobilis-4cdc794476,BECHAR,08,,BECHAR,بشار,31.575491,-2.24047,exact,operator_map,mobilis,mobilis,5G,
mobilis-4d0d754d90,MECHRIA,45,,MECHRIA,المشرية,33.531551,-0.275258,exact,operator_map,mobilis,mobilis,5G,
mobilis-4d1d67ada1,TIARET,14,,TIARET,تيارت,35.367851,1.31428,exact,operator_map,mobilis,mobilis,5G,
mobilis-4d4306cd06,BECHAR,08,,BECHAR,بشار,31.585731,-2.24249,exact,operator_map,mobilis,mobilis,5G,
mobilis-4d54e5c7b4,TINDOUF,37,,TINDOUF,تندوف,27.672841,-8.14139,exact,operator_map,mobilis,mobilis,5G,
mobilis-4d89fbc535,STAOUELI,16,,STAOUELI,سطاوالي,36.740791,2.87432,exact,operator_map,mobilis,mobilis,5G,
mobilis-4d8a025dd9,BARAKI,16,,BARAKI,براقي,36.664091,3.10388,exact,operator_map,mobilis,mobilis,5G,
mobilis-4da66429f5,BOUFATIS,31,,BOUFATIS,بوفاطيس,35.683421,-0.41241,exact,operator_map,mobilis,mobilis,5G,
mobilis-4db29bbf8d,TLEMCEN,13,,TLEMCEN,تلمسان,34.922171,-1.343412,exact,operator_map,mobilis,mobilis,5G,
mobilis-4dbd807333,BENI TAMOU,09,,BENI TAMOU,بني تامو,36.544891,2.81534,exact,operator_map,mobilis,mobilis,5G,
mobilis-4de1f6e4d9,MOSTAGANEM,27,,MOSTAGANEM,مستغانم,35.921691,0.06041,exact,operator_map,mobilis,mobilis,5G,
mobilis-4e07b3a521,JIJEL,18,,JIJEL,جيجل,36.809131,5.76281,exact,operator_map,mobilis,mobilis,5G,
mobilis-4e0d94c31e,HYDRA,16,,HYDRA,حيدرة,36.737711,3.029822,exact,operator_map,mobilis,mobilis,5G,
mobilis-4e4e3e632c,SIDI MOUSSA,16,,SIDI MOUSSA,سيدي موسى,36.641441,3.111944,exact,operator_map,mobilis,mobilis,5G,
mobilis-4e683d792b,BIRTOUTA,16,,BIRTOUTA,بئر توتة,36.651701,3.018329,exact,operator_map,mobilis,mobilis,5G,
mobilis-4e6a7d8b7e,BISKRA,07,,BISKRA,بسكرة,34.841371,5.70541,exact,operator_map,mobilis,mobilis,5G,
mobilis-4e6dc9f4ce,SIDI AMER,23,,SIDI AMER,سيدي عامر,36.820801,7.71228,exact,operator_map,mobilis,mobilis,5G,
mobilis-4e83873576,MASCARA,29,,MASCARA,معسكر,35.399321,0.16059,exact,operator_map,mobilis,mobilis,5G,
mobilis-4e84ce3da6,BIR EL DJIR,31,,BIR EL DJIR,بئر الجير,35.701681,-0.56556,exact,operator_map,mobilis,mobilis,5G,
mobilis-4ebb6ef7e0,ROUISSAT,30,,ROUISSAT,الرويسات,31.919551,5.368517,exact,operator_map,mobilis,mobilis,5G,
mobilis-4ed1d73a0c,BECHAR,08,,BECHAR,بشار,31.621981,-2.19981,exact,operator_map,mobilis,mobilis,5G,
mobilis-4eea93c74b,TIARET,14,,TIARET,تيارت,35.349611,1.322851,exact,operator_map,mobilis,mobilis,5G,
mobilis-4f07c153f9,SIDI MHAMED,16,,SIDI MHAMED,سيدي امحمد,36.754451,3.051536,exact,operator_map,mobilis,mobilis,5G,
mobilis-4f3383d78c,MASCARA,29,,MASCARA,معسكر,35.409841,0.13901,exact,operator_map,mobilis,mobilis,5G,
mobilis-4f3d140596,BLIDA,09,,BLIDA,البليدة,36.468611,2.82794,exact,operator_map,mobilis,mobilis,5G,
mobilis-4f5074825e,EL BOUNI,23,,EL BOUNI,البوني,36.876301,7.74108,exact,operator_map,mobilis,mobilis,5G,
mobilis-4f6a18c1fa,MOHAMMADIA,16,,MOHAMMADIA,المحمدية,36.733791,3.15645,exact,operator_map,mobilis,mobilis,5G,
mobilis-4f9dcce3c6,GUELMA,24,,GUELMA,قالمة,36.472741,7.420634,exact,operator_map,mobilis,mobilis,5G,
mobilis-4fd40802af,EL ACHOUR,16,,EL ACHOUR,العاشور,36.743491,2.99049,exact,operator_map,mobilis,mobilis,5G,
mobilis-4fd859beb3,BLIDA,09,,BLIDA,البليدة,36.482521,2.84776,exact,operator_map,mobilis,mobilis,5G,
mobilis-4fd876ded5,ARZEW,31,,ARZEW,أرزيو,35.845991,-0.33343,exact,operator_map,mobilis,mobilis,5G,
mobilis-4feb5cef98,LAGHOUAT,03,,LAGHOUAT,الأغواط,33.825221,2.87357,exact,operator_map,mobilis,mobilis,5G,
mobilis-506fcd7c43,ARZEW,31,,ARZEW,أرزيو,35.817781,-0.35842,exact,operator_map,mobilis,mobilis,5G,
mobilis-5088416596,TIZI OUZOU,15,,TIZI OUZOU,تيزي وزو,36.691201,4.049437,exact,operator_map,mobilis,mobilis,5G,
mobilis-50ba85b40f,CONSTANTINE,25,,CONSTANTINE,قسنطينة,36.379751,6.59188,exact,operator_map,mobilis,mobilis,5G,
mobilis-50d2c8a897,BIR EL DJIR,31,,BIR EL DJIR,بئر الجير,35.696881,-0.577944,exact,operator_map,mobilis,mobilis,5G,
mobilis-510d98afc7,HARAOUA,16,,HARAOUA,هراوة,36.766021,3.28865,exact,operator_map,mobilis,mobilis,5G,
mobilis-51600826ef,BORDJ EL KIFFAN,16,,BORDJ EL KIFFAN,برج الكيفان,36.770301,3.23581,exact,operator_map,mobilis,mobilis,5G,
mobilis-51cb22e6ee,TLEMCEN,13,,TLEMCEN,تلمسان,34.884521,-1.308673,exact,operator_map,mobilis,mobilis,5G,
mobilis-51d6fb3af6,DJANET,56,,DJANET,جانت,24.466351,9.5215,exact,operator_map,mobilis,mobilis,5G,
mobilis-5208a3d8be,SIDI BEL ABBES,22,,SIDI BEL ABBES,سيدي بلعباس,35.204711,-0.59098,exact,operator_map,mobilis,mobilis,5G,
mobilis-52136d1616,ANNABA,23,,ANNABA,عنابة,36.909151,7.76239,exact,operator_map,mobilis,mobilis,5G,
mobilis-52364e1942,TAMANRASSET,11,,TAMANRASSET,تمنراست,22.786921,5.53645,exact,operator_map,mobilis,mobilis,5G,
mobilis-5254a19912,STAOUELI,16,,STAOUELI,سطاوالي,36.757321,2.85213,exact,operator_map,mobilis,mobilis,5G,
mobilis-52657e61e8,BOUIRA,10,,BOUIRA,البويرة,36.386871,3.89143,exact,operator_map,mobilis,mobilis,5G,
mobilis-5265dca39f,TEBESSA,12,,TEBESSA,تبسة,35.410681,8.09355,exact,operator_map,mobilis,mobilis,5G,
mobilis-52af3db99d,TEBESSA,12,,TEBESSA,تبسة,35.391601,8.09804,exact,operator_map,mobilis,mobilis,5G,
mobilis-5325eaa34e,BORDJ BOU ARRERIDJ,34,,BORDJ BOU ARRERIDJ,برج بوعريريج,36.065571,4.74851,exact,operator_map,mobilis,mobilis,5G,
mobilis-53627b8dc2,SAIDA,20,,SAIDA,سعيدة,34.853181,0.16384,exact,operator_map,mobilis,mobilis,5G,
mobilis-537e364423,MOHAMMADIA,29,,MOHAMMADIA,المحمدية,35.585081,0.06541,exact,operator_map,mobilis,mobilis,5G,
mobilis-538fc84048,DJISR KSENTINA,16,,DJISR KSENTINA,جسر قسنطينة,36.693751,3.08709,exact,operator_map,mobilis,mobilis,5G,
mobilis-53ac561106,KOUBA,16,,KOUBA,القبة,36.723271,3.096955,exact,operator_map,mobilis,mobilis,5G,
mobilis-53bcf3451d,RAIS HAMIDOU,16,,RAIS HAMIDOU,الرايس حميدو,36.807891,3.01032,exact,operator_map,mobilis,mobilis,5G,
mobilis-542aad7536,TIPAZA,42,,TIPAZA,تيبازة,36.582791,2.45132,exact,operator_map,mobilis,mobilis,5G,
mobilis-542e638b97,CHEBLI,09,,CHEBLI,الشبلي,36.580961,3.037534,exact,operator_map,mobilis,mobilis,5G,
mobilis-542e8b1b50,AIN BENIAN,16,,AIN BENIAN,عين البنيان,36.800581,2.930282,exact,operator_map,mobilis,mobilis,5G,
mobilis-5432f4a271,EL HADJAR,23,,EL HADJAR,الحجار,36.785871,7.72845,exact,operator_map,mobilis,mobilis,5G,
mobilis-54675ed24f,TIPAZA,42,,TIPAZA,تيبازة,36.598051,2.41141,exact,operator_map,mobilis,mobilis,5G,
mobilis-546b7c7444,AIN BENIAN,16,,AIN BENIAN,عين البنيان,36.798021,2.90562,exact,operator_map,mobilis,mobilis,5G,
mobilis-549691b28a,ES SENIA,31,,ES SENIA,السانية,35.641931,-0.66485,exact,operator_map,mobilis,mobilis,5G,
mobilis-54a7d2b042,BOUTLELIS,31,,BOUTLELIS,بوتليليس,35.571561,-0.90234,exact,operator_map,mobilis,mobilis,5G,
mobilis-54b65fe64f,BECHAR,08,,BECHAR,بشار,31.626541,-2.20272,exact,operator_map,mobilis,mobilis,5G,
mobilis-54c3a285ec,SAIDA,20,,SAIDA,سعيدة,34.833591,0.155,exact,operator_map,mobilis,mobilis,5G,
mobilis-54f30e9b40,BOUSFER,31,,BOUSFER,بوسفر,35.756641,-0.82601,exact,operator_map,mobilis,mobilis,5G,
mobilis-5532321197,MEFTAH,09,,MEFTAH,مفتاح,36.596451,3.2232,exact,operator_map,mobilis,mobilis,5G,
mobilis-55471318a9,AIN TAYA,16,,AIN TAYA,عين طاية,36.794981,3.28468,exact,operator_map,mobilis,mobilis,5G,
mobilis-555b5296c5,SIDI ALI,27,,SIDI ALI,سيدي علي,36.096871,0.41367,exact,operator_map,mobilis,mobilis,5G,
mobilis-555bfeccc9,CHERAGA,16,,CHERAGA,الشراقة,36.765671,2.882336,exact,operator_map,mobilis,mobilis,5G,
mobilis-559dcaa46a,BATNA,05,,BATNA,باتنة,35.532791,6.15575,exact,operator_map,mobilis,mobilis,5G,
mobilis-560d1c469e,BOUIRA,10,,BOUIRA,البويرة,36.370811,3.89297,exact,operator_map,mobilis,mobilis,5G,
mobilis-5613203f5b,SIDI BEL ABBES,22,,SIDI BEL ABBES,سيدي بلعباس,35.189351,-0.62652,exact,operator_map,mobilis,mobilis,5G,
mobilis-5653e7ff23,OULED FAYET,16,,OULED FAYET,أولاد فايت,36.711061,2.93887,exact,operator_map,mobilis,mobilis,5G,
mobilis-56bcef0f3b,OUED TLELAT,31,,OUED TLELAT,وادي تليلات,35.544501,-0.42281,exact,operator_map,mobilis,mobilis,5G,
mobilis-56ce06a2e6,ORAN,31,,ORAN,وهران,35.657881,-0.68622,exact,operator_map,mobilis,mobilis,5G,
mobilis-56f03b5405,COLLO,21,,COLLO,القل,37.003051,6.561885,exact,operator_map,mobilis,mobilis,5G,
mobilis-571a2a6945,MEFTAH,09,,MEFTAH,مفتاح,36.626051,3.21716,exact,operator_map,mobilis,mobilis,5G,
mobilis-573669bdd1,BATNA,05,,BATNA,باتنة,35.531111,6.18584,exact,operator_map,mobilis,mobilis,5G,
mobilis-57440010a8,BIR EL DJIR,31,,BIR EL DJIR,بئر الجير,35.724711,-0.53559,exact,operator_map,mobilis,mobilis,5G,
mobilis-579dc19a79,CONSTANTINE,25,,CONSTANTINE,قسنطينة,36.352691,6.62522,exact,operator_map,mobilis,mobilis,5G,
mobilis-57a6c47da6,MAHELMA,16,,MAHELMA,المحالمة,36.691651,2.8705,exact,operator_map,mobilis,mobilis,5G,
mobilis-57d9ab3d71,REGHAIA,16,,REGHAIA,الرغاية,36.733531,3.33669,exact,operator_map,mobilis,mobilis,5G,
mobilis-5824118ac6,EL BOUNI,23,,EL BOUNI,البوني,36.858271,7.69192,exact,operator_map,mobilis,mobilis,5G,
mobilis-5831246e8a,SALAH BOUCHAOUR,21,,SALAH BOUCHAOUR,صالح بوالشعور,36.716901,6.903466,exact,operator_map,mobilis,mobilis,5G,
mobilis-5835e45736,ORAN,31,,ORAN,وهران,35.671731,-0.63117,exact,operator_map,mobilis,mobilis,5G,
mobilis-5840585cde,MOSTAGANEM,27,,MOSTAGANEM,مستغانم,35.912541,0.05731,exact,operator_map,mobilis,mobilis,5G,
mobilis-58a64ba49c,TLEMCEN,13,,TLEMCEN,تلمسان,34.909681,-1.31928,exact,operator_map,mobilis,mobilis,5G,
mobilis-593fd608e9,SIDI BEN YABKA,31,,SIDI BEN YABKA,سيدي بن يبقى,35.829001,-0.38736,exact,operator_map,mobilis,mobilis,5G,
mobilis-59acf873e6,MEDEA,26,,MEDEA,المدية,36.249871,2.750551,exact,operator_map,mobilis,mobilis,5G,
mobilis-59be630269,ORAN,31,,ORAN,وهران,35.711111,-0.608037,exact,operator_map,mobilis,mobilis,5G,
mobilis-59fa9e1b9c,ES SENIA,31,,ES SENIA,السانية,35.664811,-0.64128,exact,operator_map,mobilis,mobilis,5G,
mobilis-59fb92f233,SIDI ALI,27,,SIDI ALI,سيدي علي,36.097811,0.40996,exact,operator_map,mobilis,mobilis,5G,
mobilis-5a0912b5fb,AIN SEFRA,45,,AIN SEFRA,عين الصفراء,32.768291,-0.56102,exact,operator_map,mobilis,mobilis,5G,
mobilis-5a09c73584,EL BAYADH,32,,EL BAYADH,البيض,33.688511,1.00969,exact,operator_map,mobilis,mobilis,5G,
mobilis-5a1757c934,EL MARSA,21,,EL MARSA,المرسى,37.026438,7.26107,exact,operator_map,mobilis,mobilis,5G,
mobilis-5a74db8072,ANNABA,23,,ANNABA,عنابة,36.892311,7.72439,exact,operator_map,mobilis,mobilis,5G,
mobilis-5a86656535,TIPAZA,42,,TIPAZA,تيبازة,36.585551,2.44927,exact,operator_map,mobilis,mobilis,5G,
mobilis-5a87f3f0ae,EL BAYADH,32,,EL BAYADH,البيض,33.677161,1.01254,exact,operator_map,mobilis,mobilis,5G,
mobilis-5af380d665,SOUIDANIA,16,,SOUIDANIA,السويدانية,36.715491,2.916826,exact,operator_map,mobilis,mobilis,5G,
mobilis-5b2cfa15f0,MANSOURAH,13,,MANSOURAH,المنصورة,34.879101,-1.3369,exact,operator_map,mobilis,mobilis,5G,
mobilis-5bab46f20d,KOUBA,16,,KOUBA,القبة,36.720511,3.08043,exact,operator_map,mobilis,mobilis,5G,
mobilis-5bba85c8be,BECHAR,08,,BECHAR,بشار,31.635041,-2.20885,exact,operator_map,mobilis,mobilis,5G,
mobilis-5bbe7fa79f,BLIDA,09,,BLIDA,البليدة,36.471271,2.819149,exact,operator_map,mobilis,mobilis,5G,
mobilis-5c0b0bcd1d,BENI SAF,46,,BENI SAF,بني صاف,35.297161,-1.39458,exact,operator_map,mobilis,mobilis,5G,
mobilis-5c2807a319,ANNABA,23,,ANNABA,عنابة,36.886551,7.73462,exact,operator_map,mobilis,mobilis,5G,
mobilis-5c7b1a144b,TINDOUF,37,,TINDOUF,تندوف,27.671071,-8.11803,exact,operator_map,mobilis,mobilis,5G,
mobilis-5c8e2548fd,ORAN,31,,ORAN,وهران,35.697671,-0.64275,exact,operator_map,mobilis,mobilis,5G,
mobilis-5ca2712839,BECHAR,08,,BECHAR,بشار,31.728381,-2.03979,exact,operator_map,mobilis,mobilis,5G,
mobilis-5ca448c882,HAMMA ANASSERS,16,,HAMMA ANASSERS,حامة العناصر,36.749631,3.06439,exact,operator_map,mobilis,mobilis,5G,
mobilis-5cc8b60a86,CHLEF,02,,CHLEF,الشلف,36.155821,1.322015,exact,operator_map,mobilis,mobilis,5G,
mobilis-5cc94cb725,TLEMCEN,13,,TLEMCEN,تلمسان,34.878531,-1.32566,exact,operator_map,mobilis,mobilis,5G,
mobilis-5cd7605c05,BESBES,36,,BESBES,البسباس,36.734481,7.801673,exact,operator_map,mobilis,mobilis,5G,
mobilis-5ce008214b,OUARGLA,30,,OUARGLA,ورقلة,31.979851,5.34027,exact,operator_map,mobilis,mobilis,5G,
mobilis-5ce2b6aeda,MOHAMMADIA,16,,MOHAMMADIA,المحمدية,36.735781,3.13215,exact,operator_map,mobilis,mobilis,5G,
mobilis-5cf79f8029,AIN BEIDA,04,,AIN BEIDA,عين البيضاء,35.789281,7.406752,exact,operator_map,mobilis,mobilis,5G,
mobilis-5d1bc8a653,AIN-TEMOUCHENT,46,,AIN-TEMOUCHENT,عين تموشنت,35.296651,-1.13117,exact,operator_map,mobilis,mobilis,5G,
mobilis-5d3036921e,BLIDA,09,,BLIDA,البليدة,36.485471,2.81873,exact,operator_map,mobilis,mobilis,5G,
mobilis-5d3cfc979b,ROUIBA,16,,ROUIBA,الرويبة,36.729461,3.293953,exact,operator_map,mobilis,mobilis,5G,
mobilis-5d52975e7a,LAGHOUAT,03,,LAGHOUAT,الأغواط,33.805421,2.84944,exact,operator_map,mobilis,mobilis,5G,
mobilis-5da6bf3aa0,BOUIRA,10,,BOUIRA,البويرة,36.391181,3.8837,exact,operator_map,mobilis,mobilis,5G,
mobilis-5e1aac2943,CHERAGA,16,,CHERAGA,الشراقة,36.746731,2.943069,exact,operator_map,mobilis,mobilis,5G,
mobilis-5e2153317d,EL BAYADH,32,,EL BAYADH,البيض,33.697421,1.01857,exact,operator_map,mobilis,mobilis,5G,
mobilis-5e2bfe6684,ANNABA,23,,ANNABA,عنابة,36.897321,7.76256,exact,operator_map,mobilis,mobilis,5G,
mobilis-5e55bee104,EL KHROUB,25,,EL KHROUB,الخروب,36.252091,6.57112,exact,operator_map,mobilis,mobilis,5G,
mobilis-5e5efb2efd,SETIF,19,,SETIF,سطيف,36.200541,5.36848,exact,operator_map,mobilis,mobilis,5G,
mobilis-5e83de726a,BARAKI,16,,BARAKI,براقي,36.676931,3.08963,exact,operator_map,mobilis,mobilis,5G,
