id,name,wilaya_code,commune_code,commune,commune_ar,lat,lng,geo_precision,geo_method,source,operator,technology,address
djezzy-0515c1ff8a,Cite Afak,16,,,,36.72516,3.01369,exact,operator_map,djezzy,djezzy,5G,DRARIA
djezzy-051c26db2d,salah Bey Site4_A+,19,,,,35.85542,5.29061,exact,operator_map,djezzy,djezzy,5G,SALAH BEY
djezzy-054bdbf917,Village Celest,16,,,,36.7964,3.0345,exact,operator_map,djezzy,djezzy,5G,BOUZAREAH
djezzy-057e0d1c55,Boulevard des Platanes,31,,,,35.725906,-0.570756,exact,operator_map,djezzy,djezzy,5G,BIR EL DJIR
djezzy-05830afb2a,Stade Kouba,16,,,,36.72771,3.09071,exact,operator_map,djezzy,djezzy,5G,KOUBA
djezzy-058a7dbf76, Extension ouest_El Eulma,19,,,,34.366117,5.906546,exact,operator_map,djezzy,djezzy,5G,EL EULMA
djezzy-05b16d9cff,les Bananies,16,,,,36.72977,3.1802,exact,operator_map,djezzy,djezzy,5G,BEB EZZOUAR
djezzy-0640a67246,Lotissement 471,34,,,,36.057873,4.769684,exact,operator_map,djezzy,djezzy,5G,Bordj Bou Arreridj
djezzy-064b898c65,Ouled Charef,13,,,,34.828661,-1.699197,exact,operator_map,djezzy,djezzy,5G,MAGHNIA
djezzy-06980b747d,Hôpital Douera,16,,,,36.667535,2.936168,exact,operator_map,djezzy,djezzy,5G,DOUERA
djezzy-074e7d94b5,Residence 8 Novembre 1971,25,,,,36.3527,6.62079,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-07a1c600b8,NV Masinissa site 3,25,,,,36.25965,6.72412,exact,operator_map,djezzy,djezzy,5G,EL KHROUB
djezzy-08566ae838,Ben Zerga Doum,16,,,,36.77004,3.24148,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-08adf4e713,SHAOULA DRARIA,16,,,,36.7016,3.0088,exact,operator_map,djezzy,djezzy,5G,DRARIA
djezzy-08e35e4c5d,Hotel Sofitel,16,,,,36.74836,3.07183,exact,operator_map,djezzy,djezzy,5G,HAMMA ANASSERS
djezzy-092e430693,Cite Mezian Cherif,19,,,,36.11895,5.6723,exact,operator_map,djezzy,djezzy,5G,BAZER SAKRA
djezzy-0959436369,Cheraga Sonelgaz,16,,,,36.76285,2.96079,exact,operator_map,djezzy,djezzy,5G,CHERAGA
djezzy-097af21b66,APC 2,15,,,,36.70917,4.05023,exact,operator_map,djezzy,djezzy,5G,Tizi Ouzou
djezzy-09909b002e,Rue Daib Aissa Bordj El Kiffan,16,,,,36.74321,3.19211,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-09b2f44341,BEAULIEU_2,16,,,,36.71343,3.15724,exact,operator_map,djezzy,djezzy,5G,OUED SMAR
djezzy-0a098d5564,Entre Ouargla,30,,,,31.94475,5.283944,exact,operator_map,djezzy,djezzy,5G,Ouargla
djezzy-0b80599fc3,Hopital fabor,09,,,,36.4782,2.8343,approximate,operator_map,djezzy,djezzy,5G,Blida
djezzy-0ba25a4d02,Mouhousse 2,16,,,,36.7413,3.1987,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-0bea31a4d3,EL Eulma_A+,19,,,,36.14558,5.68324,exact,operator_map,djezzy,djezzy,5G,EL EULMA
djezzy-0c25a4d771,BRISE MARINE 2,16,,,,36.78881,3.24694,exact,operator_map,djezzy,djezzy,5G,BORDJ EL BAHRI
djezzy-0c32c830c2,Abane Ramdane 2,16,,,,36.79314,3.25367,exact,operator_map,djezzy,djezzy,5G,BORDJ EL BAHRI
djezzy-0c55bb31cf,Bentalha 2,16,,,,36.6505,3.07619,exact,operator_map,djezzy,djezzy,5G,BARAKI
djezzy-0c621ac29c,Maghnia_Highway,13,,,,34.866985,-1.746756,exact,operator_map,djezzy,djezzy,5G,MAGHNIA
djezzy-0c7e6ed320,Cit Aeroport,16,,,,36.7112,3.2219,exact,operator_map,djezzy,djezzy,5G,DAR EL BEIDA
djezzy-0c87427b17,cite Mohamed Saidoune,16,,,,36.7175,3.1248,exact,operator_map,djezzy,djezzy,5G,BOUROUBA
djezzy-0c8a8709e7,Cité 542 logements,31,,,,35.726048,-0.557175,exact,operator_map,djezzy,djezzy,5G,BIR EL DJIR
djezzy-0caa82341d,Hotel Phoenix,31,,,,35.6504166666667,-0.612861111111111,exact,operator_map,djezzy,djezzy,5G,ES SENIA
djezzy-0cb74843d9,Haouch Gazouz,16,,,,36.654,3.017,exact,operator_map,djezzy,djezzy,5G,KHRAISSIA
djezzy-0cd6fd58d2,AADL el hassi 2,31,,,,35.6581,-0.686062,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-0d4f6e803e,Cote AADL Douera,16,,,,36.68167,2.94977,exact,operator_map,djezzy,djezzy,5G,DOUERA
djezzy-0e14ae35e4,ALI BOUMENDJEL,16,,,,36.77813,3.05791,exact,operator_map,djezzy,djezzy,5G,Alger
djezzy-0e202f7712,Cite hasnaoui,31,,,,35.707967,-0.552428,exact,operator_map,djezzy,djezzy,5G,BIR EL DJIR
djezzy-0e5aad92e3,BIR TOUTA,16,,,,36.64839,2.99836,exact,operator_map,djezzy,djezzy,5G,BIRTOUTA
djezzy-0e8fce6216,Carrefour 248 Lgts ilot bannanier1,16,,,,36.7305,3.1665,exact,operator_map,djezzy,djezzy,5G,MOHAMMADIA
djezzy-0ea9f70455,AFAK,16,,,,36.6912,3.0476,exact,operator_map,djezzy,djezzy,5G,SAOULA
djezzy-0eb13b7d5d,Les Eucalyptus extension,16,,,,36.667,3.1533,exact,operator_map,djezzy,djezzy,5G,LES EUCALYPTUS
djezzy-0f014963d9,Cité Ben Redouane 2,16,,,,36.75398,3.22414,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-0f06b48db9,New extention Boudjlida ,13,,,,34.921381,-1.33034,exact,operator_map,djezzy,djezzy,5G,Tlemcen
djezzy-0f17ebb2f3,BEN MERABET,16,,,,36.7621,3.2442,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-0f295fe213,Bir Touta_3,16,,,,36.64904,3.00547,exact,operator_map,djezzy,djezzy,5G,KHRAISSIA
djezzy-0f65c7fbf6,ILOT 14,31,,,,35.734691,-0.564406,exact,operator_map,djezzy,djezzy,5G,SIDI CHAMI
djezzy-0f7f52fb1c,Cite diplomatique 2,16,,,,36.7757,3.2624,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-0fd065220b,AADL EL ACHOUR 02,16,,,,36.73132,3.002578,exact,operator_map,djezzy,djezzy,5G,EL ACHOUR
djezzy-0fd12a1508,Cite Amir Abdelkader,25,,,,36.37914,6.62677,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-104aa50cad,Sidi Naamane,15,,,,36.75968,3.98072,exact,operator_map,djezzy,djezzy,5G,SIDI NAAMANE
djezzy-105aa456fe,Parc _Communal,16,,,,36.73198,3.13451,exact,operator_map,djezzy,djezzy,5G,MOHAMMADIA
djezzy-10887af048,El Hassi,19,,,,36.1781,5.4587,exact,operator_map,djezzy,djezzy,5G,Setif
djezzy-10a81a370a,Ardis,16,,,,36.7397,3.14294,exact,operator_map,djezzy,djezzy,5G,MOHAMMADIA
djezzy-10d48e1007,Si Smail,16,,,,36.744,3.2137,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-12015dac58,Autoroute Birtouta_Boufarik,16,,,,36.639,2.9805,exact,operator_map,djezzy,djezzy,5G,BIRTOUTA
djezzy-122da65bd7,Boussif Moussa_El Eulma,19,,,,36.161846,5.702396,exact,operator_map,djezzy,djezzy,5G,EL EULMA
djezzy-1268c6607e,sidi Mebarek (cherarba ),16,,,,36.66313,3.17071,exact,operator_map,djezzy,djezzy,5G,LES EUCALYPTUS
djezzy-128051f279,Cite El Ryad,31,,,,35.705709,-0.557313,exact,operator_map,djezzy,djezzy,5G,BIR EL DJIR
djezzy-1287c23d9e,V_CITE MENTOURI,25,,,,36.3572,6.6397,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-12dc23af23, Mechtat Bir Stal_El Harouche,21,,,,36.663734,6.822127,exact,operator_map,djezzy,djezzy,5G,EL HARROUCH
djezzy-130eb01ec6,Haouch Attar,16,,,,36.7213,3.204,exact,operator_map,djezzy,djezzy,5G,DAR EL BEIDA
djezzy-1325e26efd,Cite Touileb 2,16,,,,36.67081,3.10921,exact,operator_map,djezzy,djezzy,5G,BARAKI
djezzy-135108ed87,Palmier Stade Olympique,31,,,,35.729651,-0.546918,exact,operator_map,djezzy,djezzy,5G,BIR EL DJIR
djezzy-135d090c90,Mediouni,31,,,,35.6865833333333,-0.641333333333333,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-13630ec93a,Terre familiale bordj El bahri,16,,,,36.7797,3.2536,exact,operator_map,djezzy,djezzy,5G,BORDJ EL BAHRI
djezzy-13adce4b8c,Consulat d’Espagne,31,,,,35.703847,-0.641368,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-13f6151f8c,Ain_El_Beida_4,31,,,,35.6348055555556,-0.671888888888889,exact,operator_map,djezzy,djezzy,5G,ES SENIA
djezzy-146166f212,AADL_SENIA,31,,,,35.6539,-0.65236,exact,operator_map,djezzy,djezzy,5G,ES SENIA
djezzy-149bd7398c,MSC 17 Batna,05,,,,35.5645,6.16533,exact,operator_map,djezzy,djezzy,5G,Batna
djezzy-14b83c5316,HUAWEI BUILDING,16,,,,36.715339,3.208484,exact,operator_map,djezzy,djezzy,5G,DAR EL BEIDA
djezzy-14c641644e,Cite Yahiaoui,19,,,,36.196,5.41969,exact,operator_map,djezzy,djezzy,5G,Setif
djezzy-14f1270e00,Cite Merdj Edib,21,,,,35.807083,6.92093,exact,operator_map,djezzy,djezzy,5G,Skikda
djezzy-14f88b565f,Bordj EL Kiffen,16,,,,36.74033,3.19396,exact,operator_map,djezzy,djezzy,5G,BEB EZZOUAR
djezzy-14fa439528,Aeroport d'Oran,31,,,,35.6183,-0.6109,exact,operator_map,djezzy,djezzy,5G,EL KARMA
djezzy-14fb3144c2,EL BARKI,31,,,,35.68555,-0.60011,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-155d2acba2,Cite CNEP,16,,,,36.7191,3.08484,exact,operator_map,djezzy,djezzy,5G,KOUBA
djezzy-15b5c562b4,AQUAFORLAND,16,,,,36.75768,3.22092,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-15d63cf889,Ben Zerga,16,,,,36.7642,3.2493,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-1613c348fd,EL Karia,16,,,,36.72471,3.21384,exact,operator_map,djezzy,djezzy,5G,DAR EL BEIDA
djezzy-16589a26bd,Hammam_Soukhna_DCS_O,19,,,,35.978935,5.804884,exact,operator_map,djezzy,djezzy,5G,HAMMAM SOUKHNA
djezzy-16f3913455,ESHRA Ain Benian,16,,,,36.78611,2.90101,exact,operator_map,djezzy,djezzy,5G,AIN BENIAN
djezzy-17021cb5a3,Nouveau Stade de TIZI OUZOU,15,,,,36.72764,4.00945,exact,operator_map,djezzy,djezzy,5G,Tizi Ouzou
djezzy-17120a6ed2,El IZZA,13,,,,34.8446,-1.74997,exact,operator_map,djezzy,djezzy,5G,MAGHNIA
djezzy-174e2fde2e,Sidi Mebrouk_DCS_T,25,,,,36.36475,6.63668,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-1771cf5892,Ecole de banque,16,,,,36.7938,2.9879,exact,operator_map,djezzy,djezzy,5G,BENI MESSOUS
djezzy-1778171fbe,cite telegraphe Douera,16,,,,36.66763,2.95994,exact,operator_map,djezzy,djezzy,5G,DOUERA
djezzy-1780a37612,ZI oued smar 2,16,,,,36.703635,3.19249,exact,operator_map,djezzy,djezzy,5G,OUED SMAR
djezzy-179cb5251b,Autoroute Dar El Beida,16,,,,36.71845,3.20531,exact,operator_map,djezzy,djezzy,5G,DAR EL BEIDA
djezzy-17d6b1cd57,Cite Boulesnane,21,,,,36.8678,6.89691,exact,operator_map,djezzy,djezzy,5G,Skikda
djezzy-17e03c5b28,Cite Diplomatique,16,,,,36.77029,3.26232,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-18d9b175c0,Ministere des Affaires Etrangeres,16,,,,36.735651,3.075314,exact,operator_map,djezzy,djezzy,5G,KOUBA
djezzy-18ee28c11f,Palais d'Afrique,16,,,,36.75893,3.23494,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-18ef6b9308,Bouzereah Lotissement La Fumee,16,,,,36.78116,3.00267,exact,operator_map,djezzy,djezzy,5G,BOUZAREAH
djezzy-1a420d28c4,Cite SORICAL,16,,,,36.73153,3.18977,exact,operator_map,djezzy,djezzy,5G,BEB EZZOUAR
djezzy-1a47970538,Hotel Aurassi,16,,,,36.7761,3.05099,exact,operator_map,djezzy,djezzy,5G,Alger
djezzy-1b445aa409,DAR EL DEIDA 3,16,,,,36.7111,3.2283,exact,operator_map,djezzy,djezzy,5G,DAR EL BEIDA
djezzy-1c3284f234,Golf Centre Commercial,16,,,,36.74843,3.0529,exact,operator_map,djezzy,djezzy,5G,EL MOURADIA
djezzy-1c3defa49e,Nouvelle extention Baba Hacen,16,,,,36.6749,2.9585,exact,operator_map,djezzy,djezzy,5G,DOUERA
djezzy-1c510370b8,ROUTE KHRAICIA N63,16,,,,36.689073,3.003721,exact,operator_map,djezzy,djezzy,5G,KHRAISSIA
djezzy-1c5b2cd17b,Faculte de medecine,31,,,,35.694466,-0.579435,exact,operator_map,djezzy,djezzy,5G,SIDI CHAMI
djezzy-1ca065b9ba,Zeralda_3,16,,,,36.7107,2.83502,exact,operator_map,djezzy,djezzy,5G,ZERALDA
djezzy-1ca3512aa7,Meftah 5,09,,,,36.61665,3.22054,exact,operator_map,djezzy,djezzy,5G,MEFTAH
djezzy-1d2c565796,OPGI Belgaid,31,,,,35.753823,-0.535406,exact,operator_map,djezzy,djezzy,5G,BIR EL DJIR
djezzy-1d44cf8854,Les dunes,16,,,,36.76244,2.92066,exact,operator_map,djezzy,djezzy,5G,CHERAGA
djezzy-1d48713d03,Boukhriss_4,16,,,,36.662735,2.985355,exact,operator_map,djezzy,djezzy,5G,KHRAISSIA
djezzy-1dae22b072,Nouveau Matmour,13,,,,34.85909,-1.71402,exact,operator_map,djezzy,djezzy,5G,MAGHNIA
djezzy-1def9339c4,Bel Gaied,31,,,,35.7573888888889,-0.538916666666667,exact,operator_map,djezzy,djezzy,5G,BIR EL DJIR
djezzy-1ef1a67492,View Chrarba 2,16,,,,36.64822,3.17373,exact,operator_map,djezzy,djezzy,5G,LES EUCALYPTUS
djezzy-1ef5d8f4a8,Marhaba Mosque Ennour,16,,,,36.745,3.366,exact,operator_map,djezzy,djezzy,5G,REGHAIA
djezzy-1f0c9749b5,Boukhriss 2,16,,,,36.6639,2.9798,exact,operator_map,djezzy,djezzy,5G,KHRAISSIA
djezzy-1fc7d116d2,Cite Abane Ramdane,16,,,,36.69,3.24516,approximate,operator_map,djezzy,djezzy,5G,DAR EL BEIDA
djezzy-205f4cce1f,DERGANA 2,16,,,,36.76776,3.25944,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-20dec580f8,Douera _4,16,,,,36.67019,2.9409,exact,operator_map,djezzy,djezzy,5G,DOUERA
djezzy-20fa079a1c,Freres Ferrad,25,,,,36.27184,6.62325,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-2127c147aa,Chouf Lekdad_2,19,,,,36.213361,5.372447,exact,operator_map,djezzy,djezzy,5G,Setif
djezzy-217905e87e,Cite Lahchama,19,,,,36.200006,5.428372,exact,operator_map,djezzy,djezzy,5G,Setif
djezzy-218263de17,B.P SMARA,19,,,,36.1557,5.63559,exact,operator_map,djezzy,djezzy,5G,EL EULMA
djezzy-2199d9ceb8,Bab Ezzouar 3,16,,,,36.7352,3.18439,exact,operator_map,djezzy,djezzy,5G,BEB EZZOUAR
djezzy-22362b5e38,Haouch errih,09,,,,36.58887,3.21676,exact,operator_map,djezzy,djezzy,5G,MEFTAH
djezzy-232d3b027e,CENTRE MAGHNIA ,13,,,,34.851071,-1.726194,exact,operator_map,djezzy,djezzy,5G,MAGHNIA
djezzy-234cd7d69f,Cite El Mouna,25,,,,36.14749,6.649825,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-234ef2dfe5,Sidi Mnif 2,16,,,,36.6976,2.8295,exact,operator_map,djezzy,djezzy,5G,ZERALDA
djezzy-23b876c046,cité 400 LPL Ain naadja,16,,,,36.70301,3.08651,exact,operator_map,djezzy,djezzy,5G,DJISR KSENTINA
djezzy-23cdd7fdbd,Cite Les Anassers,16,,,,36.732,3.07502,exact,operator_map,djezzy,djezzy,5G,KOUBA
djezzy-23d8f384b3,LES MURIERS DCS,25,,,,36.3519,6.62987,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-247df4e6d2,Cite Diplomatique,16,,,,36.77947,3.26151,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-24854eb150,ROUTE ZAOUIA ,31,,,,35.6865,-0.542,exact,operator_map,djezzy,djezzy,5G,SIDI CHAMI
djezzy-24cc91dbf6,CITE GASRIA,19,,,,36.1972,5.3925,exact,operator_map,djezzy,djezzy,5G,Setif
djezzy-2511aaa970,Residence El Affak,16,,,,36.69448,3.05494,exact,operator_map,djezzy,djezzy,5G,DJISR KSENTINA
djezzy-253ca6996d,NAFTAL NATIONAL,16,,,,36.6938,3.05788,exact,operator_map,djezzy,djezzy,5G,DJISR KSENTINA
djezzy-255db1d676,Amara 2,16,,,,36.75711,2.9528,exact,operator_map,djezzy,djezzy,5G,CHERAGA
djezzy-258b26c184,EL HASSI 3,31,,,,35.661919,-0.68753,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-267d1d290f,Tripoli,31,,,,35.70555,-0.633,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-267d5c571b,Dkakna 2,16,,,,36.6368,2.9047,exact,operator_map,djezzy,djezzy,5G,DOUERA
djezzy-2686271c41,BORDJ EL BAHRI_4,16,,,,36.78052,3.24908,exact,operator_map,djezzy,djezzy,5G,BORDJ EL BAHRI
djezzy-26ea3c4915,Les manadier,13,,,,34.88597,-1.3243,exact,operator_map,djezzy,djezzy,5G,Tlemcen
djezzy-26fdeea647,Sidi Brahem,13,,,,35.01445,-1.89257,exact,operator_map,djezzy,djezzy,5G,SOUAHLIA
djezzy-27055d0a7e,New City_El Harrouche,21,,,,36.666531,6.816273,exact,operator_map,djezzy,djezzy,5G,EL HARROUCH
djezzy-27238ad6b3,Maghnia (TDA),13,,,,34.8544722222222,-1.72483333333333,exact,operator_map,djezzy,djezzy,5G,MAGHNIA
djezzy-273569c0a9,Cite_El_hidhab2,19,,,,35.66925,5.442006,exact,operator_map,djezzy,djezzy,5G,Setif
djezzy-28004c6c60,La Touche,16,,,,36.750302,3.017805,exact,operator_map,djezzy,djezzy,5G,HYDRA
djezzy-28291b7ec6,Bir El Djir,31,,,,35.7151388888889,-0.586527777777778,exact,operator_map,djezzy,djezzy,5G,BIR EL DJIR
djezzy-2833f6b844,EN NADJAH,16,,,,36.76483,2.99108,exact,operator_map,djezzy,djezzy,5G,DELY BRAHIM
djezzy-28514a39a9,BETHIOUA CENTRE,31,,,,35.8070833333333,-0.26925,exact,operator_map,djezzy,djezzy,5G,BETHIOUA
djezzy-286cf94803,citÂ¯ Houaoura,16,,,,36.62487,3.10563,exact,operator_map,djezzy,djezzy,5G,SIDI MOUSSA
djezzy-2933f8b98a,GARE,25,,,,36.3687,6.62011,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-295872cf80,Rouabah,25,,,,36.388409,6.643828,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-2962bec725,Siege OTA Val d'Hydra,16,,,,36.76083,3.02341,exact,operator_map,djezzy,djezzy,5G,EL BIAR
djezzy-29651dd758,EL ACHOUR,16,,,,36.72989,2.98974,exact,operator_map,djezzy,djezzy,5G,DRARIA
djezzy-29aa3c8a5a,BP_Salah_Bey,25,,,,36.56608,6.57523,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-29fa1a7b8d,Siporex,09,,,,36.64112,3.23545,exact,operator_map,djezzy,djezzy,5G,MEFTAH
djezzy-2a1a15143d,Fac de droit_1,16,,,,36.76292,3.01722,exact,operator_map,djezzy,djezzy,5G,BEN AKNOUN
djezzy-2a4fb46783,Trais d'Union,31,,,,35.711758,-0.61083,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-2ae3847bc2,Douar Tiartia,31,,,,35.656979,-0.701596,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-2b04a6d00d,Meftah4,09,,,,36.62525,3.21497,exact,operator_map,djezzy,djezzy,5G,MEFTAH
djezzy-2b20ed5a8c,DOUAR SIDI HAMMAD,09,,,,36.582213,3.192848,exact,operator_map,djezzy,djezzy,5G,MEFTAH
djezzy-2b40473472,Ain Arnet HW EP1,19,,,,36.14886,5.29147,exact,operator_map,djezzy,djezzy,5G,AIN ARNAT
djezzy-2b49f8dd5d,Hassi Masoud Down Town,30,,,,31.68672,6.05683,exact,operator_map,djezzy,djezzy,5G,HASSI MESSAOUD
djezzy-2b8e625612,Cite El Riadh site 3,25,,,,36.3593,6.656,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-2bd8fd3c66,Cite Petit,31,,,,35.6745,-0.6698,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-2c215bc3b9,Ali Sadek 2 BEK,16,,,,36.7523,3.2321,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-2c44f43a28,cite el rym,23,,,,36.8801,7.72388,exact,operator_map,djezzy,djezzy,5G,ANNABA
djezzy-2c751f4ba5,Zone D'activite Didouche Mourad,25,,,,36.436322,6.628776,exact,operator_map,djezzy,djezzy,5G,DIDOUCHE MOURAD
djezzy-2d7679ad4c,Grande terre,31,,,,35.6937222222222,-0.605305555555556,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-2d803257ae,Canastel 2,31,,,,35.7388611111111,-0.565666666666667,exact,operator_map,djezzy,djezzy,5G,BIR EL DJIR
djezzy-2d8f729eb3,ZI_Hassi Okba,31,,,,35.7394166666667,-0.483111111111111,exact,operator_map,djezzy,djezzy,5G,HASSI BEN OKBA
djezzy-2d9cc3675a,ZI_ Petit Lac,31,,,,35.6783055555556,-0.620833333333333,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-2da220c062,Saint Remy_2,31,,,,35.670653,-0.570043,exact,operator_map,djezzy,djezzy,5G,SIDI CHAMI
djezzy-2dc09c24f6,Mehalma sidi Abdelah,16,,,,36.67215,2.89026,exact,operator_map,djezzy,djezzy,5G,MAHELMA
djezzy-2dcb281344,Daly Brahim 4,16,,,,36.75157,2.97458,exact,operator_map,djezzy,djezzy,5G,DELY BRAHIM
djezzy-2dec030cbd,centre recherche Nucleaire Sebala,16,,,,36.728115,3.005031,exact,operator_map,djezzy,djezzy,5G,EL ACHOUR
djezzy-2df4fb98c1,BOUAKEL 3,05,,,,35.5368,6.17543,exact,operator_map,djezzy,djezzy,5G,Batna
djezzy-2e7f65fdff,Cite Bel Hadj Athmane,16,,,,36.76004,2.96071,exact,operator_map,djezzy,djezzy,5G,CHERAGA
djezzy-2f0d837471,BARAKI SMALL CELL,16,,,,36.664494,3.118547,exact,operator_map,djezzy,djezzy,5G,BARAKI
djezzy-2f51e05229,Setif NORD OUEST,19,,,,34.6301,5.4001,exact,operator_map,djezzy,djezzy,5G,Setif
djezzy-2f55262f9b,ZI Hassi Amer 2,31,,,,35.704576,-0.484977,exact,operator_map,djezzy,djezzy,5G,HASSI BOUNIF
djezzy-2f62661182,Les Halles Centrales,31,,,,35.6794,-0.6594,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-3010100ebc,Universite_Islamique_DCS_T,25,,,,36.34578,6.60165,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-3011b998fb,Bouchaoui_2,16,,,,36.76146,2.91685,exact,operator_map,djezzy,djezzy,5G,CHERAGA
djezzy-303715a3ef,Cite bourdj ehmem,21,,,,36.87591,6.91194,exact,operator_map,djezzy,djezzy,5G,Skikda
djezzy-307e15e9f5,Ghazaouet (L'Fnar),13,,,,35.09575,-1.87,approximate,operator_map,djezzy,djezzy,5G,GHAZAOUET
djezzy-30fa5cfd94,City Pyramides 3,31,,,,35.696501,-0.594039,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-3139da873e,JEANNE D'ARC 2,21,,,,35.01963889,6.9966,exact,operator_map,djezzy,djezzy,5G,Skikda
djezzy-3147b27e89,La Zone palma_site 2,25,,,,36.3445,6.6079,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-314cadf757,CITE BIZARD,19,,,,36.18227,5.411,exact,operator_map,djezzy,djezzy,5G,Setif
djezzy-3153074798,411 lgts café chergui,16,,,,36.77678,3.25431,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-3164a04d56,Sidi Said,13,,,,34.8881388888889,-1.31572222222222,exact,operator_map,djezzy,djezzy,5G,Tlemcen
djezzy-31a6e85d99,Cite Freres Nedir  Baba Hassen,16,,,,36.69781,2.96761,exact,operator_map,djezzy,djezzy,5G,BABA HASSEN
djezzy-3224d2de3f,ZI El HARIA,25,,,,36.26222,6.75601,exact,operator_map,djezzy,djezzy,5G,OULED RAHMOUN
djezzy-32aefc70ba, Onama,25,,,,36.03653,6.648874,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-32f6dc5747,Siboualam,16,,,,36.76644,3.28861,exact,operator_map,djezzy,djezzy,5G,ROUIBA
djezzy-330d059d1c,El KALAA SupÃ©rieur ,13,,,,34.870345,-1.306094,exact,operator_map,djezzy,djezzy,5G,Tlemcen
djezzy-3342e58e79,Cité Bahia Avenir,31,,,,35.738218,-0.555434,exact,operator_map,djezzy,djezzy,5G,BIR EL DJIR
djezzy-33753d3c9b,cite AADL El achour,16,,,,36.72789,2.99846,exact,operator_map,djezzy,djezzy,5G,DRARIA
djezzy-3380326a60,Village Olympique 01,31,,,,35.748844,-0.532788,exact,operator_map,djezzy,djezzy,5G,BIR EL DJIR
djezzy-33c2d88987,belgaid_3,31,,,,35.76151,-0.544922,exact,operator_map,djezzy,djezzy,5G,BIR EL DJIR
djezzy-343a8be728,Zone industrielle,25,,,,36.33,6.5911,approximate,operator_map,djezzy,djezzy,5G,Constantine
djezzy-346bf0bc9b,8 Mai 45 Semar,16,,,,36.69951,3.09361,exact,operator_map,djezzy,djezzy,5G,DJISR KSENTINA
djezzy-3490cb2138,Ain Oulmane Site _3,19,,,,35.93,5.2983,approximate,operator_map,djezzy,djezzy,5G,AIN OULMANE
djezzy-34bf641f51,CITE AHMED WAHID,31,,,,35.74721,-0.5673,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-34d9d2100c,Aurassi,16,,,,36.77603,3.0531,exact,operator_map,djezzy,djezzy,5G,Alger
djezzy-3540eb66a9,Hai el Mokrani,31,,,,35.6873055555556,-0.65425,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-356f752733,Allia,16,,,,36.72355,3.16497,exact,operator_map,djezzy,djezzy,5G,OUED SMAR
djezzy-35a86e7d91,Ramdania 2 Douera,16,,,,36.64439,2.93816,exact,operator_map,djezzy,djezzy,5G,DOUERA
djezzy-35b472f2c0,AADL  Sidi Abdellah Zone C,16,,,,36.66987,2.85346,exact,operator_map,djezzy,djezzy,5G,ZERALDA
djezzy-35c6e0376c,MENASRIA,16,,,,36.66751,3.12391,exact,operator_map,djezzy,djezzy,5G,BARAKI
