id,name,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,operator,address,sources
330101,Agence de Illizi,33,,Illizi,26.506170413905355,8.489622372352972,exact,carrier_relay,guepex,guepex,Chemin Ain El Kours Cite Salam,"[""guepex"",""yalidine""]"
330601,Agence In Amenas,33,,In Amenas,28.050180003262113,9.578835500000002,exact,carrier_relay,guepex,guepex,القسم 12 مجموعة ملكية 56-342 مسكن بلدية ان اميناس,"[""guepex"",""yalidine""]"
340601,Agence BBA,34,,Bordj Bou Arreridj,36.06645344498292,4.769203684656494,exact,carrier_relay,guepex,yalidine,Cite 17 octobre rue ameur tahar N°5,"[""guepex"",""yalidine""]"
340603,Agence BBA Nouveau Lycée,34,,Bordj Bou Arreridj,36.06763941313039,4.751931084654626,exact,carrier_relay,guepex,guepex,محلات تجارية الطيب خيرة قسم 118 مم 66 بورج بوعريريج 0,"[""guepex"",""yalidine""]"
342801,Agence Ras El Oued,34,,Ras El Oued,35.953356346061796,5.034863845916339,exact,carrier_relay,yalidine,guepex,"Lotissement de 399 lots – Section 38, Groupe de propriété n°123, Commune de Ras El Oued","[""yalidine""]"
350101,Agence de Boumerdès,35,,Boumerdes,36.75100407593048,3.457471537963522,exact,carrier_relay,guepex,yalidine,"Cité Foés bâtiment B local N°04, Boumerdès","[""guepex"",""yalidine""]"
350201,Agence Boudouaou,35,,Boudouaou,36.726786801760525,3.4001317999999996,exact,carrier_relay,guepex,guepex,مشروع 36 مسكن ترقوي اجتماعي عمارة ا حصة 13 طابق ارضي بن عجال بودواو ولاية بومرداس,"[""guepex"",""yalidine""]"
350501,Agence de Bordj Menaiel,35,,Bordj Menaiel,36.73815152136307,3.7220183039667347,exact,carrier_relay,guepex,guepex,"Rue Bouira Boualem, Section 02 Magasin 02","[""guepex"",""yalidine""]"
353601,Agence Hammedi,35,,Hammedi,36.67993548309194,3.2586671865098484,exact,carrier_relay,guepex,wecanservices,"Hammedi Centre Ville, Boumerdès","[""guepex"",""yalidine""]"
361301,Agence Dréan El Tarf,36,,Dréan,36.684014174423325,7.748788786509849,exact,carrier_relay,guepex,yalidine,"Rue lmzaouda Al-arbi el Dréan, El Tarf","[""guepex"",""yalidine""]"
361701,Agence de El Tarf,36,,El Tarf,36.7670884594558,8.308140442356349,exact,carrier_relay,guepex,yalidine,"Rue N°44 Cite Les Vergers, El Tarf","[""guepex"",""yalidine""]"
370201,Agence de Tindouf,37,,Tindouf,27.66861750577877,-8.142957799721954,exact,carrier_relay,guepex,yalidine,"Cites Moussani (à Coté de La Radio), Tindouf","[""guepex"",""yalidine""]"
382101,Agence de Tissemsilt,38,,Tissemsilt,35.608883217279704,1.8021440576717562,exact,carrier_relay,guepex,yalidine,Rue Bouis Ali Num 33 B Section 067 Groupe De Propriete 048,"[""guepex"",""yalidine""]"
390101,Agence de El Oued,39,,El Oued,33.35200172931514,6.853196485244896,exact,carrier_relay,guepex,yalidine,"Cite El Moudjahidine (En face Pharmacie Daghoum), El Oued","[""guepex"",""yalidine""]"
40101,Agence de Oum el Bouaghi,04,,Oum el Bouaghi,35.871998629133536,7.1077427693234645,exact,carrier_relay,guepex,yalidine,Cité El Moustakbel,"[""guepex"",""yalidine""]"
401302,Agence Route de Meskiana,40,,Khenchela,35.43154087131633,7.150444186509847,exact,carrier_relay,guepex,yalidine,"Route de Meskiana N°30 lot 66, Khenchela","[""guepex"",""yalidine""]"
40301,Agence de Aïn M'lila,04,,Aïn M'lila,36.04672082846558,6.568678708926481,exact,carrier_relay,guepex,yalidine,Route Messas (à coté superette Amiche),"[""guepex"",""yalidine""]"
410101,Agence de Souk Ahras,41,,Souk Ahras,36.27400574751086,7.954879870917144,exact,carrier_relay,guepex,yalidine,"Cité El Louz Lot 64 (les Amandiers), Souk Ahras","[""guepex"",""yalidine""]"
420101,Agence Tipaza,42,,Tipaza,36.5878925852878,2.439693415722701,exact,carrier_relay,guepex,yalidine,"24 Cité M'hamed Bougara (El Garari), Tipaza","[""guepex"",""yalidine""]"
421201,Agence Hadjout (Rue de stade),42,,Hadjout,36.516211255024885,2.4099873153425557,exact,carrier_relay,guepex,easyandspeed,"Rue de stade RDC, Hadjout, Tipaza","[""guepex"",""yalidine""]"
422201,Agence Cherchell,42,,Cherchell,36.60585555938602,2.1906684576712783,exact,carrier_relay,guepex,guepex,"N°05 Rue MELHANI Abderrahmane, Cherchell, Tipaza","[""guepex"",""yalidine""]"
422601,Agence Bou Ismaïl,42,,Bou Ismaïl,36.64678685003436,2.6896308468112315,exact,carrier_relay,yalidine,yalidine,lotissement polyclinique,"[""yalidine""]"
423501,Agence Koléa,42,,Koléa,36.64581758047096,2.7600519959998246,exact,carrier_relay,guepex,guepex,"Lotissement Amara N°1 Route de Fouka (En Face CEM Noureddine Bouguera), Koléa, Tipaza","[""guepex"",""yalidine""]"
430801,Agence de Chelghoum Laid,43,,Chelghoum Laid,36.1590068466165,6.160283164642531,exact,carrier_relay,guepex,yalidine,"Rue 01 Novembre, A Côté D'Hôtel El Rhumel","[""guepex"",""yalidine""]"
431302,Agence Ferdjioua,43,,Ferdjioua,36.41260899999998,5.9401969999999995,exact,carrier_relay,guepex,guepex,المحل 01الحصة 04 رقم04 تجزئة التعاونية العقارية الوفاق بلدية فرجيوة,"[""guepex"",""yalidine""]"
431601,Centre de tri Mila,43,,Mila,36.45296552261307,6.2564604692148205,exact,carrier_relay,guepex,yalidine,Rue De Zerghia (A Coté Du Point De Vente Iris Et Gam Assurance),"[""guepex"",""yalidine""]"
431602,Agence de Mila,43,,Mila,36.453507370376734,6.26164827116396,exact,carrier_relay,yalidine,yalidine,الطابق الأرضي شارع بن قارة النوار بلدية ميلة,"[""yalidine""]"
440101,Agence de Aïn Defla,44,,Aïn Defla,36.25140783716136,1.9415038000000007,exact,carrier_relay,guepex,guepex,"Cite Khyat Mohammed (L’Arrêt De La Zone Industrielle En Face La Pompe d'essence), Aïn Defla","[""guepex"",""yalidine""]"
440103,Agence Aïn Defla (Centre Ville),44,,Aïn Defla,36.26391769866092,1.9673689999999997,exact,carrier_relay,yalidine,yalidine,"Rue Tberbi Tayeb, local N:04 et 05, Centre Ville, Aïn Defla","[""yalidine""]"
442601,Agence de Khemis Miliana,44,,Khemis Miliana,36.26046455568064,2.202986246810656,exact,carrier_relay,guepex,guepex,"Le Cote Ouest du Quartier La Cadette Route National, Khemis Miliana, Aïn Defla","[""guepex"",""yalidine""]"
450201,Agence de Mecheria,45,,Mecheria,33.54236058678445,-0.28489289145698227,exact,carrier_relay,guepex,guepex,"Rue Abdellaoui Mohammed Cité Iben Badis (Connue Hadj Taleb, Près De Pharmacie Abbad Amina Et École Primaire)","[""guepex"",""yalidine""]"
460401,Agence de Aïn Témouchent,46,,Aïn Témouchent,35.31160813323017,-1.1468406674238103,exact,carrier_relay,guepex,yalidine,"Sonne N:5/ N:605/ D:228 Logements, Hai Zitoun (à coté de la nouvelle agence de transport), Aïn TémouchentN","[""guepex"",""yalidine""]"
460701,Agence de Beni Saf,46,,Beni Saf,35.30573507836949,-1.3524657019668493,exact,carrier_relay,guepex,guepex,"Cité Sohbi, Zone Urbaine (En Face de la pompe d'essence), Beni Saf. Aïn Témouchent","[""guepex"",""yalidine""]"
470201,Agence Bounoura,47,,Bounoura,32.47228618234048,3.705232,exact,carrier_relay,yalidine,speedmail,"Cité Bahman local 07 Route d’el Atteuf, Bounoura, Ghardaïa","[""yalidine""]"
470701,Agence de Thenia (Ghardaïa),47,,Ghardaïa,32.51422379314845,3.680928631621788,exact,carrier_relay,guepex,guepex,"Thenia à coté de Lycée Moufdi Zakaria, Ghardaïa","[""guepex"",""yalidine""]"
470702,Agence de Bouhraoua,47,,Ghardaïa,32.518556971150865,3.6696240790628734,exact,carrier_relay,guepex,yalidine,Bouhraoua (En face centre d'exposition),"[""guepex"",""yalidine""]"
483001,Agence de Relizane,48,,Relizane,35.74256254570214,0.5546923698242852,exact,carrier_relay,guepex,yalidine,"Boulevard 69, Zaghloul (En Face La Banque d'Algérie), Relizane","[""guepex"",""yalidine""]"
490901,Agence de Timimoun,49,,Timimoun,29.25928043831401,0.23095582639144044,exact,carrier_relay,guepex,yalidine,Rue Mohamed El Hashemi,"[""guepex"",""yalidine""]"
50101,Agence des 500 Logements,05,,Batna,35.55062452513792,6.154746735050948,exact,carrier_relay,guepex,yalidine,Lotissement Meddour (En Face Lycee 500 Logements),"[""guepex"",""yalidine""]"
50103,Agence du CHU Route de Tazoult,05,,Batna,35.53111052619345,6.19182254228705,exact,carrier_relay,guepex,guepex,"Cité frères Lombarkia, ex parc à fourrage","[""guepex"",""yalidine""]"
50401,Agence Merouana,05,,Merouana,35.62656585854621,5.9135896423282475,exact,carrier_relay,yalidine,guepex,"75 Logements, ancienne station de taxis, commune de Merouana, wilaya de Batna,","[""yalidine""]"
512601,Agence de Ouled Djellal,51,,Ouled Djellal,34.43692622498558,5.069068600603627,exact,carrier_relay,guepex,yalidine,Rue Gasmi Ibrahim (En Face Ecole Mazen School),"[""guepex"",""yalidine""]"
530801,Agence de In Salah,53,,In Salah,27.1977485821485,2.4788359630505163,exact,carrier_relay,guepex,yalidine,Centre ville (à coté de la poste et la maison de jeune),"[""guepex"",""yalidine""]"
54201,Agence de Barika,60,,Barika,35.3798441310065,5.378196883423196,exact,carrier_relay,guepex,guepex,"Boulevard Azil Abdul Rahman, Rue Les Freres Debache, Route De Batna","[""guepex"",""yalidine""]"
552001,Agence de Touggourt,55,,Touggourt,33.10026087453198,6.052441603706706,exact,carrier_relay,guepex,yalidine,"Cité Rimal 01 (à Coté de La Pharmacie Harkati Route Nationale N°03), Touggourt","[""guepex"",""yalidine""]"
560201,Agence de Djanet,56,,Djanet,24.55986182082406,9.481856717098914,exact,carrier_relay,guepex,guepex,Tin Khatma,"[""guepex"",""yalidine""]"
572701,Agence de El M'Ghair,57,,El M'Ghair,33.95575864498291,5.908902723517538,exact,carrier_relay,guepex,yalidine,"Lotissement 360 Logements Nouvelle Zone Urbaine, El M'Ghair","[""guepex"",""yalidine""]"
572801,Agence de Djamaa,57,,Djamaa,33.53384327436235,5.983139975719593,exact,carrier_relay,guepex,guepex,"Cite Essalam (A Cote Du Clinique Douaa), Djamaa, El M'Ghair","[""guepex"",""yalidine""]"
580601,Agence de El Menia,58,,El Menia,30.578857742061352,2.8802528030169148,exact,carrier_relay,guepex,yalidine,"Route Unite Africaine, El Menia","[""guepex"",""yalidine""]"
60101,Agence de Béjaïa (Cité Tobal),06,,Béjaïa,36.74944866542828,5.071125525141842,exact,carrier_relay,guepex,guepex,"Cité Tobal en face de Syken collège, Béjaïa","[""guepex"",""yalidine""]"
60102,Agence de Béjaïa (Edimco),06,,Béjaïa,36.74500763190776,5.056510728863536,exact,carrier_relay,guepex,yalidine,"Zone Industrielle, Rue Mahfoudi Fateh, Edimco, (Derrière le centre commercial Ritadj-Mall)","[""guepex"",""yalidine""]"
62501,Agence de Akbou,06,,Akbou,36.45941780427994,4.536392157727091,exact,carrier_relay,guepex,yalidine,Cite 16 Logement Eplf,"[""guepex"",""yalidine""]"
64001,Agence de El Kseur,06,,El Kseur,36.68097107653013,4.849056638630961,exact,carrier_relay,guepex,guepex,"Rue Zema Abdelkader, commune d’El Ksar.","[""guepex"",""yalidine""]"
70402,Agence de Biskra (Zone Ouest),07,,Biskra,34.86410253083451,5.715919862126138,exact,carrier_relay,guepex,easyandspeed,"Coopératif du verger N°22 Zone Ouest, Biskra","[""guepex"",""yalidine""]"
71601,Agence El Kantara,61,,El Kantara,35.21802847673691,5.710244600219768,exact,carrier_relay,yalidine,yalidine,Coopérative El Amel cité 5 juillet,"[""yalidine""]"
73201,Agence de Tolga,07,,Tolga,34.727838807198324,5.3788457709935225,exact,carrier_relay,guepex,guepex,نهج كرباع الرساي رسوطة الغربية بلدية طولقة ، ولاية بسكرة .,"[""guepex"",""yalidine""]"
80101,Agence de Béchar (Centre Ville),08,,Béchar,31.605981803220686,-2.232912635019772,exact,carrier_relay,guepex,yalidine,"Cite Hai El Badr, Lot N°50, Secteur N°49, Local 01, Béchar","[""guepex"",""yalidine""]"
80102,Agence Béchar (Cité Es Salam),08,,Béchar,31.62948007960236,-2.22078959025644,exact,carrier_relay,guepex,easyandspeed,"Quartier Essalam, Section 21, Groupe foncier n° 524, Béchar","[""guepex"",""yalidine""]"
90101,Agence de Blida,09,,Blida,36.49196812851148,2.8424850849082146,exact,carrier_relay,guepex,yalidine,La zone indistruelle Ben Boulaid (Devant Family Shop),"[""guepex"",""yalidine""]"
90102,Agence de Bab Dzair,09,,Blida,36.472777177490215,2.8313255422774586,exact,carrier_relay,guepex,guepex,"21 Centre d'artisans, Rue d'Alger, Bab Dzair, Blida","[""guepex"",""yalidine""]"
90301,Agence Bouinan,09,,Bouinan,36.53255364167086,2.9891507153446097,exact,carrier_relay,yalidine,yalidine,"Bouinan, Blida","[""yalidine""]"
90701,Agence Ouled Yaïch,09,,Ouled Yaïch,36.495598820799735,2.8604034367518314,exact,carrier_relay,guepex,yalidine,"Rue de la Mosquée, Ouled Yaïch, Blida","[""guepex"",""yalidine""]"
91601,Agence Mouzaia (Blida),09,,Mouzaia,36.466839890514564,2.686858928650103,exact,carrier_relay,guepex,guepex,"Quartier du Marché Groupe 36, Mouzaia, Blida","[""guepex"",""yalidine""]"
92001,Agence de Boufarik,09,,Boufarik,36.57409336434954,2.9140737574757805,exact,carrier_relay,guepex,guepex,"64 Rue Si Ben Youcef, Boufarik, Blida","[""guepex"",""yalidine""]"
92101,Agence de Larbaa,09,,Larbaa,36.5666270734497,3.1543977163459918,exact,carrier_relay,guepex,zimou-express,"Rue El Emir Khaled, Larbaa, Blida","[""guepex"",""yalidine""]"
anderson-1-adrar,Anderson Adrar,01,,Adrar,27.8746366,-0.2851299,exact,carrier_relay,anderson,anderson,حي سقوان بالقرب من مسجد الامام المغيلي (جامع أڤوجيل ),"[""anderson""]"
anderson-10-bouira,Anderson Bouira,10,,Bouira,36.375328,3.8801157,exact,carrier_relay,anderson,anderson,"حي 24 مسكن تساهمي عمارة ""ب"" قطعة رقم (4) قسم ""43"" (فرشاتي)","[""anderson""]"
anderson-10-lakhdaria,Anderson Bouira (Lakhdaria),10,,Lakhdaria,36.5699844,3.5938759,exact,carrier_relay,anderson,anderson,حي حمانة مشروع 18+ 161مسكن محل رقم09 عمارة 02 الطابق الأرضي القطعة 63 قسم 11 مج 24 -بلدية الأخضرية,"[""anderson""]"
anderson-11-tamenrasset,Anderson Tamenrasset,11,,Tamenrasset,22.787448,5.535159,exact,carrier_relay,anderson,anderson,qartier Mouflon derrière maison des finances (trésor)Tamenrasset ville حي موفلون وراء دار المالية(تمنراست ),"[""anderson""]"
anderson-12-tebessa,Anderson Tebessa,12,,Tebessa,35.411727,8.09311,exact,carrier_relay,anderson,anderson,شارع شيخ العربي التبسي 2 (سكانسكا),"[""anderson""]"
anderson-13-maghnia,Anderson Tlemcen (Maghnia),13,,Maghnia,34.8439306,-1.7590876,exact,carrier_relay,anderson,anderson,"route de Oujda Hai Ouled Bensaber, Maghnia","[""anderson""]"
anderson-13-tlemcen,Anderson Tlemcen,13,,Tlemcen,34.8896016,-1.3347242,exact,carrier_relay,anderson,anderson,Kiffane Lot Benchaib (derrière l'hôtel Ibis),"[""anderson""]"
anderson-14-tiaret,Anderson Tiaret,14,,Tiaret,35.3703125,1.3215625,exact,carrier_relay,anderson,anderson,بجانب اذاعة تيارت وسط المدينة,"[""anderson""]"
anderson-15-azazga,Anderson Tizi Ouzou (Azazga),15,,Azazga,36.7465105,4.3600273,exact,carrier_relay,anderson,anderson,محل رقم 01 طابق أرضي عمارة بي 2 حي 22 مسكن تيزي بوشن حصة 07,"[""anderson""]"
anderson-15-boghni,Anderson Tizi Ouzou (Boghni),15,,Boghni,36.5456705,3.9446262,exact,carrier_relay,anderson,anderson,RN30 à proximité de la pompe a essence NAFTAL. Sortie ouest de boghni.,"[""anderson""]"
anderson-15-tizi-ouzou,Anderson Tizi Ouzou,15,,Tizi Ouzou,36.7143535,4.0401659,exact,carrier_relay,anderson,anderson,Local N2 RDC coop le printemps rue cité Mohamed arezki coté 5 juillet à côté de DHL,"[""anderson""]"
anderson-16-ain-benian,Anderson Alger (Ain Benian),16,,Ain Benian,36.8022867,2.9035852,exact,carrier_relay,anderson,anderson,alger,"[""anderson""]"
anderson-16-ain-naaja,Anderson Alger (Ain Naaja),16,,Ain Naaja,36.6983758,3.0536182,exact,carrier_relay,anderson,anderson,حي 440 مسكن إجتماعي تساهمي عين المالحة عمارة 27 ب محل رقم 241 ، بلدية جسر قسنطينة .,"[""anderson""]"
anderson-16-bab-ezzouar,Anderson Alger (Bab Ezzouar),16,,Bab Ezzouar,36.7172117,3.1862957,exact,carrier_relay,anderson,anderson,حي 2068 مسكن عمارة 35 محل رقم 01 أ بلدية باب الزوار,"[""anderson""]"
anderson-16-bordj-el-bahri,Anderson Alger (Bordj El Bahri),16,,Bordj El Bahri,36.7914375,3.2400625,exact,carrier_relay,anderson,anderson,Alger plage,"[""anderson""]"
anderson-16-cheraga,Anderson Alger (Cheraga),16,,Cheraga,36.754208,2.955954,exact,carrier_relay,anderson,anderson,Cartier issat idir numero 03 cheraga,"[""anderson""]"
anderson-16-dely-ibrahim,Anderson Alger (Dely Ibrahim),16,,Dely Ibrahim,36.7545608,2.9727278,exact,carrier_relay,anderson,anderson,"Route de cheraga , dely Brahim","[""anderson""]"
anderson-16-draria,Anderson Alger (Draria),16,,Draria,36.711775,3.0037823,exact,carrier_relay,anderson,anderson,حي دريوش 145 عمارة 7 محل 150 درارية,"[""anderson""]"
anderson-16-eucalyptus,Anderson Alger (Eucalyptus),16,,Eucalyptus,36.66368,3.1459888,exact,carrier_relay,anderson,anderson,شارع رقم 02 حي الكبير الطابق الارضي بلدية الكاليتوس,"[""anderson""]"
anderson-16-kouba,Anderson Alger (Kouba),16,,Kouba,36.7193663,3.0760657,exact,carrier_relay,anderson,anderson,Ferme pons garidi,"[""anderson""]"
anderson-16-oued-semar,Anderson Alger (Oued Semar),16,,Oued Semar,36.7037424,3.1921938,exact,carrier_relay,anderson,anderson,"Zone industrielle Oued Smar BP 02M Alger, 16309","[""anderson""]"
anderson-16-reghaia,Anderson Alger (Reghaia),16,,Reghaia,36.7421788,3.3351587,exact,carrier_relay,anderson,anderson,حي 822 مسكن عميروش رغاية,"[""anderson""]"
anderson-16-rouiba,Anderson Alger (Rouiba),16,,Rouiba,36.742523,3.287285,exact,carrier_relay,anderson,anderson,تجزئة الثانوية رقم 198 أ - بلدية رويبة,"[""anderson""]"
anderson-16-sacre-coeur,Anderson Alger Centre (Sacre Coeur),16,,Sacre Coeur,36.7639065,3.0466763,exact,carrier_relay,anderson,anderson,شارع صالح الجزائر العاصمة,"[""anderson""]"
anderson-16-sidi-abdellah,Anderson Alger (Sidi Abdellah),16,,Sidi Abdellah,36.680569,2.856332,exact,carrier_relay,anderson,anderson,Cité 1137 logts sidi abdellah Q19 site 3,"[""anderson""]"
anderson-17-ain-oussara,Anderson Djelfa (Ain Oussara),65,,Ain Oussara,35.4515,2.9041043,exact,carrier_relay,anderson,anderson,حي محمد بوضياف ، شارع دبي مقابل محل سيفو كوسميتيك,"[""anderson""]"
anderson-18-jijel,Anderson Jijel,18,,Jijel,36.8205624,5.7617147,exact,carrier_relay,anderson,anderson,رقم 02 شارع المجاهدين - باب الصور بجانب مخبر التحاليل بورويد,"[""anderson""]"
anderson-19-ain-azal,Anderson Setif (Ain Azal),19,,Ain Azal,35.8182626,5.5142744,exact,carrier_relay,anderson,anderson,CNEP عين ازال وسط المدينة بجانب بنك,"[""anderson""]"
anderson-19-ain-oulmane,Anderson Setif (Ain Oulmane),19,,Ain Oulmane,35.9215018,5.2965008,exact,carrier_relay,anderson,anderson,Rue 8 mai 1945 Ainoulmen -Setif,"[""anderson""]"
anderson-19-bouaroua,Anderson Setif (Bouaroua),19,,Bouaroua,36.1926875,5.4238125,exact,carrier_relay,anderson,anderson,حي بوعروة سطيف وسط,"[""anderson""]"
anderson-19-el-eulma,Anderson Setif (El Eulma),19,,El Eulma,36.1621667,5.6684722,exact,carrier_relay,anderson,anderson,حي 100 مسكن تساهمي ع 10 رقم 102 العلمة,"[""anderson""]"
anderson-19-el-hidhab,Anderson Setif (El Hidhab),19,,El Hidhab,36.2073134,5.4459186,exact,carrier_relay,anderson,anderson,حي الهضاب وراء حديقة لعرائس,"[""anderson""]"
anderson-2-chlef,Anderson Chlef,02,,Chlef,36.1694931,1.3368643,exact,carrier_relay,anderson,anderson,حي الشرقي (لاسيا) شارع أول نوفمبر مقابل بنك AGB,"[""anderson""]"
anderson-2-tenes,Anderson Chlef (Tenes),02,,Tenes,36.510426,1.3036347,exact,carrier_relay,anderson,anderson,تنس / مشروع 47 مسكن شارع بوفاديس.,"[""anderson""]"
anderson-21-skikda,Anderson Skikda,21,,Skikda,36.8684949,6.9065309,exact,carrier_relay,anderson,anderson,Rue Mohamed namous la monté de hammam darraji en face la direction sonalgaz,"[""anderson""]"
anderson-22-sidi-bel-abbes,Anderson Sidi Bel Abbes,22,,Sidi Bel Abbes,35.205652,-0.638027,exact,carrier_relay,anderson,anderson,حي العربي بن مهيدي رقم 36 شارع خيرة نبية القطعة 94 بلدية سيدي بلعباس,"[""anderson""]"
anderson-22-telagh,Anderson Sidi Bel Abbes (Telagh),22,,Telagh,34.7817027,-0.5701457999999999,exact,carrier_relay,anderson,anderson,شارع كيفرو كيفران رقم 30 محل أ بلدية تلاغ سيدي بلعباس,"[""anderson""]"
anderson-23-annaba,Anderson Annaba,23,,Annaba,36.9022229,7.7548934,exact,carrier_relay,anderson,anderson,11 rue necib arifa l’olympia à côté du bureau de main d’œuvre,"[""anderson""]"
anderson-23-el-bouni,Anderson Annaba (El Bouni),23,,El Bouni,36.8548242,7.7495921,exact,carrier_relay,anderson,anderson,Cité belle vue 900 logts à côté d'Algérie Télécom,"[""anderson""]"
anderson-24-guelma,Anderson Guelma,24,,Guelma,36.4644714,7.4378448,exact,carrier_relay,anderson,anderson,شارع حساني الصالح رقم ب90 قالمة,"[""anderson""]"
anderson-25-ali-mendjeli,Anderson Constantine (Ali Mendjeli),25,,Ali Mendjeli,36.2640595,6.585286,exact,carrier_relay,anderson,anderson,NOUVELLE VILLE UV 05,"[""anderson""]"
anderson-25-sidi-mebrouk,Anderson Constantine (Sidi Mebrouk),25,,Sidi Mebrouk,36.357738,6.631505,exact,carrier_relay,anderson,anderson,Sidi mebrouk,"[""anderson""]"
anderson-26-medea,Anderson Medea,26,,Medea,36.2656287,2.7931331,exact,carrier_relay,anderson,anderson,Pôle urbain Médéa,"[""anderson""]"
anderson-27-mostaganem-2,Anderson Mostaganem 2,27,,Mostaganem 2,35.9281395,0.0817619,exact,carrier_relay,anderson,anderson,حي فولتير، كما محطة الوقود الحاج دحو، شارع وهران,"[""anderson""]"
anderson-28-bou-saada,Anderson Msila (Bou Saada),68,,Bou Saada,35.205233299999996,4.1711009,exact,carrier_relay,anderson,anderson,محل (أ) حي النصر 123/18 بلدية بوسعادة. بالقرب من جمعية كافل اليتيم,"[""anderson""]"
anderson-28-msila,Anderson Msila,28,,Msila,35.7181043,4.5290072,exact,carrier_relay,anderson,anderson,حي تعاونية المقراني، مقابل ملعب ورتال البشير، بجانب دار الشباب ميمون الحاج,"[""anderson""]"
anderson-29-mascara,Anderson Mascara,29,,Mascara,35.4069028,0.1487064,exact,carrier_relay,anderson,anderson,la zone 8 la route de la salle des fêtes bent el soltana,"[""anderson""]"
anderson-3-laghouat,Anderson Laghouat,03,,Laghouat,33.7966668,2.8681025,exact,carrier_relay,anderson,anderson,Cite bouameur maamourah laghouat,"[""anderson""]"
anderson-30-ouargla,Anderson Ouargla,30,,Ouargla,31.9513284,5.316845,exact,carrier_relay,anderson,anderson,المخادمة طريق المقبرة اونفاص سوبيرات ميم,"[""anderson""]"
anderson-31-ain-turk,Anderson Oran (Ain Turk),31,,Ain Turk,35.745968,-0.7699921,exact,carrier_relay,anderson,anderson,شارع فلسطين مقابل الضمان الاجتماعي CNAS عين الترك,"[""anderson""]"
anderson-31-gambitta,Anderson Oran (Gambitta),31,,Gambitta,35.705922,-0.6121345,exact,carrier_relay,anderson,anderson,Trait d'union à côté feux rouges courbet,"[""anderson""]"
anderson-31-khemisti,Anderson Oran (Khemisti),31,,Khemisti,35.7033712,-0.6417061,exact,carrier_relay,anderson,anderson,حي الأمير شارع محمد خميستي زاوية لارتيري رقم 46 قطعة 4 بلدية وهران,"[""anderson""]"
anderson-31-marval,Anderson Oran (Marval),31,,Marval,35.6726483,-0.6517417,exact,carrier_relay,anderson,anderson,"Cité Othemania (ex-Maraval), Résidence Rosa Lina, en face de la cité de la Douane","[""anderson""]"
anderson-32-el-bayadh,Anderson El Bayadh,32,,El Bayadh,33.6824588,1.0147051999999999,exact,carrier_relay,anderson,anderson,شارع أيت عميري وسط المدينة بجانب أوريدو,"[""anderson""]"
anderson-33-illizi,Anderson Illizi,33,,Illizi,26.5005608,8.4750368,exact,carrier_relay,anderson,anderson,حي الوقواق بجانب كانكايري معطالله، شارع الأقواس,"[""anderson""]"
anderson-33-in-amenas,Anderson Illizi (In Amenas),33,,In Amenas,28.0502676,9.5851922,exact,carrier_relay,anderson,anderson,بجانب مسجد السنة,"[""anderson""]"
anderson-34-bordj-bou-arreridj,Anderson Bordj Bou Arreridj,34,,Bordj Bou Arreridj,36.0831333,4.7521879,exact,carrier_relay,anderson,anderson,شارع ب 15 تعاونية وراء مستشفى الاطفال بجانب متوسطة بوسعيد كمال,"[""anderson""]"
anderson-35-bordj-menaiel,Anderson Boumerdes (Bordj Menaiel),35,,Bordj Menaiel,36.7454308,3.7243852,exact,carrier_relay,anderson,anderson,Les coopérative à côté des urgences,"[""anderson""]"
anderson-35-dellys,Anderson Boumerdes (Dellys),35,,Dellys,36.9164375,3.8994375,exact,carrier_relay,anderson,anderson,حي المجاهد المرحوم مزاري علي الطريق الوطني رقم 24,"[""anderson""]"
anderson-36-el-taref,Anderson El Taref,36,,El Taref,36.7678923,8.3116179,exact,carrier_relay,anderson,anderson,المحل رقم 03 شارع تين خميس قسم 032 قطعة رقم 166 بلدية الطارف,"[""anderson""]"
anderson-39-oued-souf,Anderson Oued Souf,39,,Oued Souf,33.3526934,6.8543181,exact,carrier_relay,anderson,anderson,حي الرمال طريق مجمع مصطفاوي بالقرب من مجمع السلام الطبي,"[""anderson""]"
anderson-4-ain-m-lila,Anderson Oum El Bouaghi (Ain M'Lila),04,,Ain M'Lila,36.0446389,6.5673333,exact,carrier_relay,anderson,anderson,"Quartier El Hana, route Massas, à côté de l’agence Parcours Voyages.","[""anderson""]"
anderson-4-oum-el-bouaghi,Anderson Oum El Bouaghi,04,,Oum El Bouaghi,35.8729657,7.1057378,exact,carrier_relay,anderson,anderson,حي المستقبل بجانب الولاية ام البواقي,"[""anderson""]"
anderson-40-khenchla,Anderson Khenchla,40,,Khenchla,35.422583,7.1428731,exact,carrier_relay,anderson,anderson,في النصر تحت سوق النساء خنشلة,"[""anderson""]"
anderson-41-souk-ahras,Anderson Souk Ahras,41,,Souk Ahras,36.268958,7.945396,exact,carrier_relay,anderson,anderson,"حي الشهيد 2 حصة رقم 98 سوق أهراس ""بجانب المركز الاستشفائي العسكري","[""anderson""]"
anderson-42-hadjout,Anderson Tipaza (Hadjout),42,,Hadjout,36.5146852,2.4103836,exact,carrier_relay,anderson,anderson,امام ثانوية ركايزي محمد حجوط,"[""anderson""]"
anderson-42-kolea,Anderson Tipaza (Kolea),42,,Kolea,36.6367665,2.7637623,exact,carrier_relay,anderson,anderson,شارع بوناطيرو جلول مج 110 قسم 03 بلدية القليعة,"[""anderson""]"
