name,name_ar,name_fr,type,wilaya_code,source,osm_id,id,lat,lng,description,wikipedia,wikidata
Afia 3,,Afia 3,attraction,18,OpenStreetMap,4756744321,432,36.8220632,5.6931751,,,
Afia1,,Afia1,attraction,18,OpenStreetMap,4756688933,433,36.8194278,5.6920989,,,
Crique 2,,Crique 2,attraction,18,OpenStreetMap,4756744621,434,36.8204586,5.7060365,,,
Crique 3,,Crique 3,attraction,18,OpenStreetMap,4756744324,435,36.8210988,5.7067136,,,
Crique 4,,Crique 4,attraction,18,OpenStreetMap,4756688937,436,36.8211133,5.7091735,,,
Crique 5,,Crique 5,attraction,18,OpenStreetMap,4756743124,437,36.8225616,5.7097947,,,
Crique1,,Crique1,attraction,18,OpenStreetMap,4756688936,438,36.8197116,5.7046654,,,
La Grotte Merveilleuse,المغارة العجيبة,,attraction,18,OpenStreetMap,3649038607,439,36.6930723,5.5235339,,,
Ras Al-Afia,,Ras Al-Afia,attraction,18,OpenStreetMap,4756738424,440,36.8185314,5.6885514,,,
Rocher,,Rocher,attraction,18,OpenStreetMap,4756738425,441,36.7820601,5.6278794,,,
Rocher,,Rocher,attraction,18,OpenStreetMap,4756744323,442,36.783892,5.6306281,,,
Rocher cavallo,,Rocher cavallo,attraction,18,OpenStreetMap,4756688932,443,36.8027418,5.6548799,,,
الشكيرد ⵛⵛⴽⵔⵉⴷ,الشكيرد,Chkired,attraction,18,OpenStreetMap,4673666489,444,36.6947499,5.9089979,,,
بونصر المزاير,بونصر المزاير,Bounasr Almzair,attraction,18,OpenStreetMap,7384924385,445,36.8324049,5.9787463,,,
ربوج القنار نشفي ⵔⴱⴱⵓⵃ ⵍⵇⵏⴰⵔ ⵏⵓⵛⴼⵉ,ربوج القنار نشفي,El Kennar Nouchfi,attraction,18,OpenStreetMap,7384921986,446,36.8104933,5.9725183,,,
غار الباز,غار الباز,Ghar El Baz,attraction,18,OpenStreetMap,3684744837,447,36.7005249,5.5378961,,,
مرشيشة ⵎⵔⵛⵉⵛⴰ,مرشيشة,Marchicha,attraction,18,OpenStreetMap,7572603485,448,36.7491244,5.7525113,,,
Attraction,,,attraction,19,OpenStreetMap,456203803,449,36.5133129,5.742176,,,
Chairluxe,,,attraction,19,OpenStreetMap,7915583585,450,36.1552921,5.6725187,,,
Doubai,,,attraction,19,OpenStreetMap,5820601153,451,36.1550718,5.6781743,,,
billiard,,,attraction,19,OpenStreetMap,4116711492,452,36.196364,5.3927348,,,
الحلوفة,الحلوفة,Al HALOUFA,attraction,19,OpenStreetMap,5604877024,453,36.2543146,5.6476109,,,
القرية الفلاحية,القرية الفلاحية,Village de ferme,attraction,19,OpenStreetMap,5593343722,454,36.2904116,5.6110884,,,
دولاب هواء,دولاب هواء,Grande Roue,attraction,19,OpenStreetMap,3813666091,455,36.1924381,5.4066868,,,
سفينة القراصنة,سفينة القراصنة,Bateau pirate,attraction,19,OpenStreetMap,3813666092,456,36.1911236,5.4081193,,,
مرح الجولة,مرح الجولة,Manège,attraction,19,OpenStreetMap,3813666094,457,36.192417,5.4076552,,,
بعليلو ڨايم زون,بعليلو ڨايم زون,Baalilou Game Zone,attraction,20,OpenStreetMap,5349078121,458,34.8348173,0.154032,,,
Bab Csantina,,,attraction,21,OpenStreetMap,3523360365,459,36.8762381,6.9097024,,,
Babouria,,Babouria,attraction,21,OpenStreetMap,4535602993,460,36.6347927,7.0406581,,,
Hdjar Echouef حجر الشواف,,,attraction,21,OpenStreetMap,12531317873,461,36.5073183,7.0819669,,,
Oued Zehour,,Oued Zehour,attraction,21,OpenStreetMap,4756688939,462,36.9546629,6.2614893,,,
Plage Sable d’or 3,,Plage Sable d’or 3,attraction,21,OpenStreetMap,10297206909,463,37.0646143,7.3368283,,,
Port de pêche collo,,Port de pêche collo,attraction,21,OpenStreetMap,5166821621,464,37.0048073,6.5722701,,,
Sophia,,Sophia,attraction,21,OpenStreetMap,20315826,465,36.9132562,7.1423241,,,
Village HZAIEM,,Village HZAIEM,attraction,21,OpenStreetMap,7170252885,466,36.9164813,6.557136,,,
Village Laazilat,,Village Laazilat,attraction,21,OpenStreetMap,7174807485,467,36.9222718,6.5472474,,,
الكاف الواعر,الكاف الواعر,Kaf el Waar,attraction,21,OpenStreetMap,4978250021,468,37.0654955,7.3300846,,,
عدل 500 مسكن سيدي مزغيش,,,attraction,21,OpenStreetMap,11851488369,469,36.6871108,6.730995,,,
محور دوران الدلافين,,,attraction,21,OpenStreetMap,13718613602,470,37.0074374,6.5620776,,,
محور دوران الصدفة,,,attraction,21,OpenStreetMap,13718602602,471,37.0055973,6.5603563,,,
محور دوران القارب,,,attraction,21,OpenStreetMap,13723955902,472,37.0054643,6.5695605,,,
مسرح روماني,,théâtre romain,attraction,21,OpenStreetMap,5283393826,473,36.8796713,6.9050962,,,
Mont Plaisir,,Mont Plaisir,attraction,22,OpenStreetMap,6349535387,474,35.194119,-0.6270873,,,
Cite 800 log chahmi,,Cite 800 log chahmi,attraction,23,OpenStreetMap,4602427597,475,36.830255,7.7226467,,,
Parc Farouk Land,,Parc Farouk Land,attraction,23,OpenStreetMap,11034592705,476,36.8750497,7.7145724,,,
Risidance el hana,Risidance el hana,,attraction,23,OpenStreetMap,5128509525,477,36.8915786,7.7280283,,,
Car m,,,attraction,24,OpenStreetMap,4515093190,478,36.4635775,7.4297276,,,
Cascade de Hammam Meskhoutine,شلال حمام المسخوطين,Cascade de Hammam Meskhoutine,attraction,24,OpenStreetMap,316743940,479,36.4598773,7.2693585,,,
Centre de loisir scientifique,,,attraction,24,OpenStreetMap,4727290696,480,36.4610281,7.4234842,,,
Jeu des Boules,,Jeu des Boules,attraction,24,OpenStreetMap,4727738289,481,36.4634294,7.4365046,,,
المركز الثقافي عبد الحميد بن باديس,المركز الثقافي عبد الحميد بن باديس,Centre culturel Abdelhamid Ibn Badis,attraction,24,OpenStreetMap,5187123023,482,36.3800815,7.7648096,,,
Palais du Bey,قصر الباي,Palais du Bey,attraction,25,OpenStreetMap,312325317,483,36.3678005,6.6115537,,,
Tombeau de Massinissa,ضريح ماسينيسا,Tombeau de Massinissa,attraction,25,OpenStreetMap,2476104378,484,36.2721943,6.725097,,,
الهرم,الهرم,la pyramide,attraction,25,OpenStreetMap,4868279223,485,36.3603678,6.6064707,,,
جسر سيدي مسيد,جسر سيدي مسيد,Pont Sidi-M'Cid,attraction,25,OpenStreetMap,368499974,486,36.3725271,6.6144323,,ar:جسر سيدي مسيد,Q25389822
جسر ملاح سليمان,جسر ملاح سليمان,Passerelle Slimane Mellah,attraction,25,OpenStreetMap,24271655,487,36.36625,6.6149797,,ar:جسر ملاح سليمان,Q3368272
قاعة المنارة الحفلات,قاعة المنارة الحفلات,salle des fetes El Manara,attraction,25,OpenStreetMap,6002297886,488,36.3054158,6.6787334,,,
هشام,هشام,Hichem,attraction,25,OpenStreetMap,4592079992,489,36.3098928,6.6024961,,,
ساحة الصناعات التقليدية - الحمدانية,ساحة الصناعات التقليدية - الحمدانية,Place de l'artisanat d'El Hamdania,attraction,26,OpenStreetMap,322690520,490,36.3425829,2.7685114,,,
11 - Boat Ride,,,attraction,27,OpenStreetMap,1090160384,491,35.9537698,0.0972609,,,
12 - Caroussel Jet 4,,,attraction,27,OpenStreetMap,1090347129,492,35.9532317,0.0969223,,,
21 - Grand 8 - Rollercoaster,,,attraction,27,OpenStreetMap,1090160405,493,35.9535502,0.0982648,,,
23 - Flume Ride,,,attraction,27,OpenStreetMap,1090160386,494,35.9540161,0.09705,,,
25 - Ghost House,,,attraction,27,OpenStreetMap,9988011245,495,35.9532949,0.0963235,,,
28 - Taga Disco,,,attraction,27,OpenStreetMap,1090160385,496,35.9538807,0.0972056,,,
47 - Boutique Saisonnière,,,attraction,27,OpenStreetMap,1090160388,497,35.9544335,0.0981247,,,
Cinéma Multidimensionnel,,,attraction,27,OpenStreetMap,1090160392,498,35.9538034,0.0982944,,,
Khaima Moulay Timimoun,,,attraction,27,OpenStreetMap,6602372685,499,35.8903381,0.0460534,,,
Pondeuses Benbedra,,,attraction,27,OpenStreetMap,4665819499,500,35.9823599,0.2975454,,,
Sidi Lakhdar Ben Khlouf,سيدي لخضر بن خلوف,Sidi Lakhdar Ben Khlouf,attraction,27,OpenStreetMap,367499544,501,36.1438081,0.4604624,,fr:Sidi Lakhdar Ben Khlouf,Q3483249
salamander,,,attraction,27,OpenStreetMap,5921407685,502,35.9156269,0.0569971,,,
أولاد حمدان,أولاد حمدان,Ouled Hamdan,attraction,27,OpenStreetMap,5320874324,503,35.8157483,0.1021213,,,
شاطئ سيدي مجذوب,شاطئ سيدي مجذوب,Plage sidi medjdoub,attraction,27,OpenStreetMap,5598499521,504,35.9653318,0.0929573,,,
كاب,كاب,Cab,attraction,27,OpenStreetMap,5320874422,505,35.8122694,0.102938,,,
Fort Beni Hammad,قلعة بني حماد,,attraction,28,OpenStreetMap,4109388756,506,35.8212149,4.7894088,مئذنة المسجد,,
Sabri Land,,,attraction,28,OpenStreetMap,554527329,507,35.7827549,4.4411771,,,
مسجد سهيل بن بيضاء,مسجد سهيل بن بيضاء,Mosquée Suhail Bin Bayda,attraction,29,OpenStreetMap,7461675785,508,35.2242357,0.1269145,,,
2-10,2-10,,attraction,30,OpenStreetMap,5720117522,509,31.9895484,5.2914599,palms,,
2-11,2-11,,attraction,30,OpenStreetMap,5720151322,510,31.9855361,5.2937013,palms,,
2-12,2-12,,attraction,30,OpenStreetMap,5722419223,511,31.9849512,5.2932157,palms,,
Ben khikhe 3-14,,,attraction,30,OpenStreetMap,5722882924,512,32.0796698,5.3493426,,,
Chott Oum Erraneb,,Chott Oum Erraneb,attraction,30,OpenStreetMap,4778180541,513,32.0428512,5.3941357,,,
H Fettouha,ح فتحي,,attraction,30,OpenStreetMap,6242491985,514,30.224581,4.8826416,,,
Palmerie 2-1,,,attraction,30,OpenStreetMap,5719753122,515,32.34548,5.428755,,,
Palmerie 4,,,attraction,30,OpenStreetMap,5684457735,516,32.0203534,5.4690998,,,
Palmerie 4,,,attraction,30,OpenStreetMap,5684512321,517,32.0282918,5.4605266,,,
Palmier 1,,,attraction,30,OpenStreetMap,5684388823,518,32.0144982,5.4574313,,,
Palmier 2,,,attraction,30,OpenStreetMap,5684440721,519,32.0141933,5.458005,,,
Palmier 2-2,,,attraction,30,OpenStreetMap,5719737923,520,32.3506822,5.4315489,,,
Palmier 2-3,,,attraction,30,OpenStreetMap,5719774621,521,32.3506733,5.4316748,,,
Palmier 2-4,,,attraction,30,OpenStreetMap,5719774622,522,32.3507585,5.4316419,,,
Palmier 2-6,,,attraction,30,OpenStreetMap,5719859121,523,32.350764,5.4317678,,,
Palmier 2-7,,,attraction,30,OpenStreetMap,5719859421,524,32.350753,5.4318605,,,
Palmier 3,,,attraction,30,OpenStreetMap,5684394823,525,32.0144409,5.4582386,,,
Palmier 3-1,,,attraction,30,OpenStreetMap,5722455422,526,32.0190928,5.4621973,,,
Palmier 3-10 + 11,,,attraction,30,OpenStreetMap,5722725123,527,32.0234623,5.4569132,,,
Palmier 3-12,,,attraction,30,OpenStreetMap,5722856523,528,32.0138311,5.4640791,,,
Palmier 3-15,,,attraction,30,OpenStreetMap,5722758024,529,32.0189854,5.4589097,,,
Palmier 3-16,,,attraction,30,OpenStreetMap,5722758025,530,32.0182113,5.4614202,,,
Palmier 3-17,,,attraction,30,OpenStreetMap,5722843826,531,32.0139421,5.4641878,,,
Palmier 3-18,,,attraction,30,OpenStreetMap,5722856524,532,32.0764465,5.3488054,,,
Palmier 3-19,,,attraction,30,OpenStreetMap,5722882923,533,32.0767303,5.349165,,,
Palmier 3-2,,,attraction,30,OpenStreetMap,5722474022,534,32.0241627,5.4596931,,,
Palmier 3-20,,,attraction,30,OpenStreetMap,5722894121,535,32.0796814,5.3482268,,,
Palmier 3-21,,,attraction,30,OpenStreetMap,5722856525,536,32.0800053,5.3485014,,,
Palmier 3-3,,,attraction,30,OpenStreetMap,5722496021,537,32.0240004,5.4597321,,,
Palmier 3-7,,,attraction,30,OpenStreetMap,5722590225,538,32.0248946,5.4569868,,,
Palmier 3-7,,,attraction,30,OpenStreetMap,5722597223,539,32.025647,5.4557935,,,
Palmier 3-8,,,attraction,30,OpenStreetMap,5722591428,540,32.0294277,5.4566268,,,
Palmier 3-9,,,attraction,30,OpenStreetMap,5722583122,541,32.0255006,5.4573846,,,
Palmiers 2-5,,,attraction,30,OpenStreetMap,5719837821,542,32.3527555,5.4317188,,,
Palmiers 2-8,,,attraction,30,OpenStreetMap,5720038821,543,32.3470975,5.4280555,,,
Palmiers 2-9,,,attraction,30,OpenStreetMap,5720038822,544,32.0677146,5.2978928,,,
Palmiers 3-4,,,attraction,30,OpenStreetMap,5722518721,545,32.0253723,5.4591697,,,
Palmiers 3-5,,,attraction,30,OpenStreetMap,5722503922,546,32.0257194,5.456856,,,
Rondpint ELHADJRA,,,attraction,30,OpenStreetMap,377322668,547,31.9617967,5.3248954,,,
اللبيب,اللبيب,al Labib,attraction,30,OpenStreetMap,5422702221,548,32.0518092,5.2124004,,,
بن الشيخ محمود,بن الشيخ محمود,Ben echekh mahmoud,attraction,30,OpenStreetMap,5240204921,549,31.9633467,5.3863717,,,
ح بكار,ح بكار,Bakkar,attraction,30,OpenStreetMap,6242492085,550,30.2811435,4.8741496,,,
حديقة التسلية البكرات,,,attraction,30,OpenStreetMap,9291024417,551,31.9317586,5.475026,,,
عرق ملالة,عرق ملالة,Erg Melalla,attraction,30,OpenStreetMap,5422702021,552,32.0770762,5.1492764,,,
مدرسة قرآنية والحديث سكرة,مدرسة قرآنية والحديث سكرة,Ecole coranique,attraction,30,OpenStreetMap,7280398385,553,31.9341268,5.3367584,,,
واد مزاب,,,attraction,30,OpenStreetMap,8629742517,554,32.2311961,5.0950165,,,
Isla de Ratas جزيرة الفئران,جزيرة الفئران,l'Ile au Rat,attraction,31,OpenStreetMap,5034847521,555,35.7748624,-0.7962054,,,
Palais du Bey,قصر الباي,Palais du Bey,attraction,31,OpenStreetMap,368993774,556,35.7057262,-0.6493408,,fr:Palais du Bey (Oran),Q12232976
Salle des jeux PS4,,Salle des jeux PS4,attraction,31,OpenStreetMap,5688872023,557,35.7009891,-0.6444608,,,
حديقة التسلية,حديقة التسلية,Parc d'attraction,attraction,31,OpenStreetMap,4607424599,558,35.5547748,-0.4457739,,,
سعيدان,سعيدان,Saidan,attraction,31,OpenStreetMap,6313475585,559,35.6767604,-0.6519076,,,
كشك,كشك,Kiosque,attraction,31,OpenStreetMap,4846738023,560,35.6771325,-0.6800568,,,
El Bayadh,,,attraction,32,OpenStreetMap,7571597985,561,33.689189,1.0165419,,,
جبال الڤور,,,attraction,32,OpenStreetMap,9510119117,562,33.012276,1.2378255,,,
CS1,,CS1,attraction,33,OpenStreetMap,6313089287,563,28.0604177,9.8399909,,,
Barrage Ain Zada,سد عين زادة,Barrage Ain Zada,attraction,34,OpenStreetMap,7096878565,564,36.1729404,5.1444057,,,
El-Gorfa,,,attraction,35,OpenStreetMap,374300302,565,36.8571119,3.9379783,,,
Presqu'île Rocher Noire,شبه الجزيرة الحجر الأسود,,attraction,35,OpenStreetMap,4750740624,566,36.7684342,3.4767744,,,
le grand bleu,,le grand bleu,attraction,35,OpenStreetMap,4399560894,567,36.7903459,3.5508971,,,
Pointe du Chacal نقطة ابن آوى,نقطة ابن آوى,Pointe du Chacal,attraction,36,OpenStreetMap,7557503595,568,36.8996009,8.434569,,,
Port El Kala,ميناء القديم,Port El Kala,attraction,36,OpenStreetMap,8158276218,569,36.8999439,8.4403248,,,
البفة,البفة,Bouffa,attraction,36,OpenStreetMap,6161811485,570,36.7793385,8.3775715,,,
الداخلة,الداخلة,Dakhla,attraction,37,OpenStreetMap,8090422117,571,26.8293053,-6.8757098,,,
الداخلة,الداخلة,Dakhla,attraction,37,OpenStreetMap,8090422118,572,26.8295503,-6.8755604,,,
مخيم السمارة,مخيم السمارة,Camp de Smara,attraction,37,OpenStreetMap,7178775385,573,27.4899681,-7.8269857,,,
مقهى مفترق الطرق النهضة,مقهى مفترق الطرق النهضة,Café Nahda,attraction,37,OpenStreetMap,4787379921,574,27.6572456,-8.1225996,,,
برج الغرافة,برج الغرافة,Burj al Gharafa,attraction,39,OpenStreetMap,5421219321,575,32.2925442,8.0672058,,,
فوج السلام الكشفي,فوج السلام الكشفي,Groupe Scout Essalam,attraction,39,OpenStreetMap,6019632585,576,33.5082053,6.9394944,,,
قرية الشباب,قرية الشباب,Village des jeunes,attraction,39,OpenStreetMap,5900104486,577,33.7127771,7.5295086,,,
لزهر قسومه,لزهر قسومه,Lazhar Kassouma,attraction,39,OpenStreetMap,5124206923,578,33.3688549,7.6809358,,,
لكحل لكحل,لكحل لكحل,Lakahel,attraction,39,OpenStreetMap,6784918785,579,33.3706686,7.6798319,,,
مدخل السوق الوادي,مدخل السوق الوادي,Entrée du marché,attraction,39,OpenStreetMap,4804307803,580,33.3624831,6.8651748,,,
تيزي انيدقل,تيزي انيدقل,Tizi n Yidguel,attraction,40,OpenStreetMap,4427342792,581,35.29682,6.6412216,,,
3 Ilots,,3 Ilots,attraction,42,OpenStreetMap,173004266,582,36.6285234,2.2612121,,,
3 Ilots,,3 Ilots,attraction,42,OpenStreetMap,173004269,583,36.6269111,2.2593252,,,
Amphithéâtre Romain,,Amphithéâtre Romain,attraction,42,OpenStreetMap,266408729,584,36.5931472,2.445422,,,Q28969520
Koucha,كوشة الجير,Koucha,attraction,42,OpenStreetMap,4519833989,585,36.6242369,2.4079912,,,
Mausolée Royal de Maurétanie الضريح الملكي الموريطاني,الضريح الملكي الموريطاني,Mausolée Royal de Maurétanie,attraction,42,OpenStreetMap,243563008,586,36.574971,2.5527945,,fr:Mausolée royal de Maurétanie,Q3301866
Théâtre Romain,,Théâtre Romain,attraction,42,OpenStreetMap,266408727,587,36.5926511,2.4416522,,,Q129992260
View of Roman Aquaduct,,,attraction,42,OpenStreetMap,10123194318,588,36.5762151,2.2950533,,,
Île Sidi Brahim,Île Sidi Brahim,,attraction,42,OpenStreetMap,4740392828,589,36.5699728,1.8575756,,,
حوش جاكمان,,,attraction,42,OpenStreetMap,12630024503,590,36.5913522,2.517098,,,
شبه جزيرة تاقوريت,شبه جزيرة تاقوريت,Presqu'île Tagourait,attraction,42,OpenStreetMap,4750740524,591,36.5965954,2.5744207,,,
Agarou,Agarou,,attraction,43,OpenStreetMap,4413961289,592,36.5198917,5.8539837,,,
OULED MAROUANE,,,attraction,43,OpenStreetMap,6576554385,593,36.2242748,5.6205525,,,
L'Horloge de Miliana,,,attraction,44,OpenStreetMap,308481857,594,36.3047567,2.2267987,,,
Cap Acra,رأس عكرا,,attraction,46,OpenStreetMap,6256003083,595,35.3055081,-1.4667295,,,
Cap Bocchus,رأس بكخس,Cap Bocchus,attraction,46,OpenStreetMap,6256003262,596,35.2981366,-1.4796899,,,Q23820699
Rocher,Rocher,,attraction,46,OpenStreetMap,4740392524,597,35.5486506,-1.199631,,,
Îlot,Îlot,,attraction,46,OpenStreetMap,4740370926,598,35.6733198,-1.0466077,,,
أرخبيل حبيباص,أرخبيل حبيباص,Archipel Habibas,attraction,46,OpenStreetMap,4740392522,599,35.7305783,-1.1218304,,,
حي دوار شافع,حي دوار شافع,Cite Douar Chafaa,attraction,46,OpenStreetMap,5195861826,600,35.3090198,-1.174859,,,
رأس فيقالو,رأس فيقالو,Cap Figalo,attraction,46,OpenStreetMap,6720059042,601,35.5728181,-1.1962781,,ar:رأس فيغالو,Q23813051
ساحة البيطنك,ساحة البيطنك,Champs de Boule,attraction,46,OpenStreetMap,5195861830,602,35.3046072,-1.1805196,,,
سبيعات,Île,sbiat,attraction,46,OpenStreetMap,4740392523,603,35.5532111,-1.1989655,,,
烧烤树林,烧烤树林,Bois de barbecue,attraction,46,OpenStreetMap,4754439623,604,35.6484313,-0.9714214,,,
Mausolée Sidi Brahim,ضريح آمي ابراهيم,Mausolée Sidi Brahim,attraction,47,OpenStreetMap,4805793122,605,32.4736489,3.7448504,,,
السوق الداخلي,,Marché intérieur,attraction,47,OpenStreetMap,9682545614,606,32.4753893,3.7464724,,,
حنية واد النساء,حنية واد النساء,Hanya Oued N'sa,attraction,47,OpenStreetMap,5304746324,607,32.5254319,4.7411938,,,
سيدي مناع,سيدي مناع,Sidi Manna,attraction,47,OpenStreetMap,4569463925,608,32.3971192,3.1972326,,,
مقام سيدي مناع,مقام سيدي مناع,Le sanctuaire de Sidi Manna,attraction,47,OpenStreetMap,4569469148,609,32.3944172,3.1975604,,,
Douar El kedadra,,Douar El kedadra,attraction,48,OpenStreetMap,4531754190,610,35.8091035,0.6575982,,,
El Blaid (toumiate),,El Blaid (toumiate),attraction,48,OpenStreetMap,4399377896,611,35.8603665,0.6069441,,,
Espace vert,,,attraction,48,OpenStreetMap,5327764221,612,35.7318748,0.5657471,,,
H GAMES,,H GAMES,attraction,48,OpenStreetMap,5068395726,613,35.9615907,0.9162258,,,
Suidi,,Suidi,attraction,48,OpenStreetMap,4549374510,614,35.7540501,0.5759323,,,
Zaki labassi,,,attraction,48,OpenStreetMap,6400707285,615,35.736948,0.5557756,,,
الشتاونية,الشتاونية,chtaounia,attraction,48,OpenStreetMap,4399541790,616,35.7823738,0.6263675,,,
Haiha Oasis,,Haiha Oasis,attraction,49,OpenStreetMap,12598784750,617,29.5342883,-0.030885,,,
أيت محمود ⴰⵢⵜ ⵎⴻⵃⵎⵓⴷ,أيت محمود,,attraction,49,OpenStreetMap,12603775399,618,28.5816227,0.0293916,,,
استصلاح بادريان ⵉⵙⵜⵉⵚⵍⵍⴰⵃ ⴱⴰⴷⵔⵉⵢⴰⵏ,استصلاح بادريان,Istislah Badriane,attraction,49,OpenStreetMap,4750740321,619,29.3661418,0.3694318,,,
الاشماس,الاشماس,Lachmas,attraction,49,OpenStreetMap,4778180176,620,29.3526015,0.3263569,,,
بوابة السودان,بوابة السودان,Porte du Soudan,attraction,49,OpenStreetMap,6875991085,621,29.2610805,0.2293764,,,
ضريح,ضريح,Mausolée,attraction,49,OpenStreetMap,6875991188,622,29.2628477,0.230339,,,
كهف,كهف,Grotte,attraction,49,OpenStreetMap,6185861187,623,29.3779438,0.3266679,,,
حي الوسط,,,attraction,50,OpenStreetMap,8387260817,624,21.3270908,0.9496181,,,
مزرعة عبد الجبار قميدة,مزرعة عبد الجبار قميدة,Ferme Abdul-Jabbar Qameeda,attraction,51,OpenStreetMap,4759420629,625,34.3386984,4.9558634,,,
زاوية,زاوية,Zaouia,attraction,53,OpenStreetMap,4778180543,626,27.0697819,1.9248078,,,
واد سكس,واد سكس,Oued Sax,attraction,54,OpenStreetMap,4727097089,627,20.243159,6.5191507,,,
Al-Alia,,Al-Alia,attraction,55,OpenStreetMap,4778177269,628,32.7032251,5.4222396,,,
Al-Alia ZH,,Al-Alia ZH,attraction,55,OpenStreetMap,4778180172,629,32.7231326,5.4342616,,,
Bio,,,attraction,55,OpenStreetMap,5991229188,630,33.2740571,6.0498553,,,
Bio,,,attraction,55,OpenStreetMap,5991229189,631,33.2855753,6.0561245,,,
Chegga,,Chegga,attraction,55,OpenStreetMap,4778180173,632,32.9292136,5.5155644,,,
أزالة سيدي محمد,,,attraction,55,OpenStreetMap,9379561541,633,32.823144,6.5024004,,,
بئر الذغيمة,بئر الذغيمة,Bir Deghima,attraction,55,OpenStreetMap,5367858921,634,32.78749,6.051648,,,
بوريشة,,,attraction,55,OpenStreetMap,9380474412,635,32.6543439,6.5104183,,,
بوريشة,,,attraction,55,OpenStreetMap,9386583497,636,32.652875,6.5107862,,,
شوشة الحجاج,,,attraction,55,OpenStreetMap,9380469016,637,32.7994708,6.5021281,,,
شوشة الذر,,,attraction,55,OpenStreetMap,9379599083,638,32.892164,6.4383169,,,
شوشة الريغي,,,attraction,55,OpenStreetMap,9380199227,639,32.9692833,6.4748396,,,
صحن ام الطبول,,,attraction,55,OpenStreetMap,9381083106,640,32.9359229,6.3514698,,,
صحن خلط,,,attraction,55,OpenStreetMap,9379382423,641,32.7531606,6.4884844,,,
قنطرة الوصيف,,,attraction,55,OpenStreetMap,9379397653,642,32.7745734,6.5556745,,,
مأكلات خفيفة وفواكه وخضر,مأكلات خفيفة وفواكه وخضر,"Aliments légers, fruits et légumes",attraction,55,OpenStreetMap,4686265116,643,33.1123877,6.4552736,,,
محدادي أحمد,محدادي أحمد,Ahmed Mehdadi,attraction,55,OpenStreetMap,4730148889,644,32.621355,5.6003583,,,
"""King and Queen""",,,attraction,56,OpenStreetMap,7077391047,645,24.2558231,10.8810604,int. rock formation,,
Adeyek Rock City,,,attraction,56,OpenStreetMap,7098225435,646,24.5846812,9.3567964,,,
Akaham ouan Elbered,,,attraction,56,OpenStreetMap,316496850,647,23.9820524,10.9267505,,,
Akba Tafilalet,,,attraction,56,OpenStreetMap,7640242700,648,24.5973923,9.6317749,,,
Ancient Cypress,,,attraction,56,OpenStreetMap,7077815878,649,24.4885345,9.7024827,,,
Ancient Cypress,,,attraction,56,OpenStreetMap,7077850244,650,24.6155861,9.6489793,,,
Ancient Cypress,,,attraction,56,OpenStreetMap,7077859989,651,24.62079,9.6484774,,,
Ancient Cypress Tree,,,attraction,56,OpenStreetMap,7098162076,652,24.6296074,9.6448668,,,
Ancient Cypress Trees,,,attraction,56,OpenStreetMap,7077832080,653,24.6355974,9.6431535,,,
Ancient Cypresses,,,attraction,56,OpenStreetMap,7077777370,654,24.4850787,9.7082724,,,
Arch,,,attraction,56,OpenStreetMap,7077748612,655,23.9954785,10.9104984,,,
Arch,,,attraction,56,OpenStreetMap,7281946990,656,24.0420985,10.9049972,,,
Assassou,,,attraction,56,OpenStreetMap,1159638060,657,24.6808495,9.2283466,,,
Canyon,,,attraction,56,OpenStreetMap,4529064934,658,24.7881372,9.156047,,,
Canyon,,Canyon,attraction,56,OpenStreetMap,7305459087,659,24.790108,9.1579299,,,
Canyon and cave,,,attraction,56,OpenStreetMap,7193432138,660,24.2731726,10.8381533,,,
Canyon of Tilelouene,,,attraction,56,OpenStreetMap,7074484033,661,24.8021611,9.1617266,,,
Cave of a Baby,,,attraction,56,OpenStreetMap,4529064933,662,24.6611068,9.2551412,,,
Chuttes d'eau,,,attraction,56,OpenStreetMap,2571973796,663,25.3047725,8.1919873,,,
Coup d´Afrique,,,attraction,56,OpenStreetMap,7077380979,664,24.2651192,10.8633408,huge rock needle,,
Dunes Noires,,,attraction,56,OpenStreetMap,1229448271,665,24.0155206,10.6893616,,,
Dunes of Egedi In Djerane,,,attraction,56,OpenStreetMap,7077800636,666,24.0238157,11.0110934,high dunes,,
Dunes of In Tehak North,,,attraction,56,OpenStreetMap,7104626138,667,24.1328173,10.9655069,,,
Dunes of In Tehak North,,,attraction,56,OpenStreetMap,7859053207,668,24.1303646,10.9881083,,,
Dunes of In Tehak South,,,attraction,56,OpenStreetMap,7184596510,669,24.0871512,10.9992449,,,
Dunes of Moul n`Aga,,,attraction,56,OpenStreetMap,316496849,670,24.0123527,10.9543674,,,
Dunes of Ouan Zaouatan,,,attraction,56,OpenStreetMap,316499802,671,24.1110339,10.9538904,,,
Dunes of Ouan Zaouatan,,,attraction,56,OpenStreetMap,7184580413,672,24.1162324,10.9467897,Dune field,,
Dunes of Ouan Zaouatan,,,attraction,56,OpenStreetMap,7193437062,673,24.1022531,10.9627126,,,
Elephant petroglyph,,,attraction,56,OpenStreetMap,7852977880,674,24.0657945,10.88279,,,
Essendilene Canyon,,,attraction,56,OpenStreetMap,7305459189,675,24.9514701,9.0017783,,,
Fish petroglyphs,,,attraction,56,OpenStreetMap,316501703,676,24.0660215,10.8831037,,,
Giant Arch,,,attraction,56,OpenStreetMap,7077811016,677,23.9769916,10.9226232,,,
